country,cases,deaths,datetime
LI,83,1,2020-05-26T00:00:00
MT,611,6,2020-05-26T00:00:00
CY,937,17,2020-05-26T00:00:00
LV,1049,22,2020-05-26T00:00:00
SI,1469,106,2020-05-26T00:00:00
SK,1511,28,2020-05-26T00:00:00
LT,1635,63,2020-05-26T00:00:00
IS,1804,10,2020-05-26T00:00:00
EE,1824,65,2020-05-26T00:00:00
HR,2244,100,2020-05-26T00:00:00
BG,2433,130,2020-05-26T00:00:00
GR,2882,172,2020-05-26T00:00:00
HU,3771,499,2020-05-26T00:00:00
LU,3993,110,2020-05-26T00:00:00
FI,6599,308,2020-05-26T00:00:00
NO,8352,235,2020-05-26T00:00:00
CZ,9004,317,2020-05-26T00:00:00
DK,11387,563,2020-05-26T00:00:00
AT,16459,641,2020-05-26T00:00:00
RO,18283,1197,2020-05-26T00:00:00
PL,21631,1007,2020-05-26T00:00:00
IE,24698,1606,2020-05-26T00:00:00
PT,30788,1330,2020-05-26T00:00:00
SE,33843,4029,2020-05-26T00:00:00
NL,45445,5830,2020-05-26T00:00:00
BE,57342,9312,2020-05-26T00:00:00
FR,145279,28432,2020-05-26T00:00:00
DE,179002,8302,2020-05-26T00:00:00
IT,230158,32877,2020-05-26T00:00:00
ES,235400,26834,2020-05-26T00:00:00
GB,261184,36914,2020-05-26T00:00:00
Total,1361100,161063,2020-05-26T00:00:00
