country,cases,deaths,datetime
LI,3070,59,2021-07-21T00:00:00
IS,6832,30,2021-07-21T00:00:00
MT,32833,420,2021-07-21T00:00:00
LU,73074,821,2021-07-21T00:00:00
CY,93247,391,2021-07-21T00:00:00
FI,100773,979,2021-07-21T00:00:00
EE,132059,1271,2021-07-21T00:00:00
NO,134532,796,2021-07-21T00:00:00
LV,138238,2548,2021-07-21T00:00:00
SI,258399,4760,2021-07-21T00:00:00
LT,280093,4405,2021-07-21T00:00:00
IE,286691,5018,2021-07-21T00:00:00
DK,307764,2542,2021-07-21T00:00:00
HR,361759,8243,2021-07-21T00:00:00
BG,423223,18184,2021-07-21T00:00:00
GR,463473,12867,2021-07-21T00:00:00
AT,649913,10521,2021-07-21T00:00:00
SK,779476,12531,2021-07-21T00:00:00
HU,808945,30019,2021-07-21T00:00:00
PT,935246,17219,2021-07-21T00:00:00
RO,1081773,34258,2021-07-21T00:00:00
SE,1095279,14650,2021-07-21T00:00:00
BE,1108581,25213,2021-07-21T00:00:00
CZ,1671372,30341,2021-07-21T00:00:00
NL,1811840,17761,2021-07-21T00:00:00
PL,2881594,75219,2021-07-21T00:00:00
DE,3748613,91416,2021-07-21T00:00:00
ES,4189136,81148,2021-07-21T00:00:00
IT,4293083,127884,2021-07-21T00:00:00
FR,5890062,111554,2021-07-21T00:00:00
