country,cases,deaths,datetime
LI,83,1,2020-05-23T00:00:00
MT,600,6,2020-05-23T00:00:00
CY,927,17,2020-05-23T00:00:00
LV,1030,22,2020-05-23T00:00:00
SI,1478,106,2020-05-23T00:00:00
SK,1503,28,2020-05-23T00:00:00
LT,1604,61,2020-05-23T00:00:00
IS,1803,10,2020-05-23T00:00:00
EE,1807,64,2020-05-23T00:00:00
HR,2243,99,2020-05-23T00:00:00
BG,2408,126,2020-05-23T00:00:00
GR,2873,169,2020-05-23T00:00:00
HU,3713,482,2020-05-23T00:00:00
LU,3981,109,2020-05-23T00:00:00
FI,6537,306,2020-05-23T00:00:00
NO,8309,235,2020-05-23T00:00:00
CZ,8813,312,2020-05-23T00:00:00
DK,11230,561,2020-05-23T00:00:00
AT,16361,635,2020-05-23T00:00:00
RO,17712,1159,2020-05-23T00:00:00
PL,20619,982,2020-05-23T00:00:00
IE,24506,1592,2020-05-23T00:00:00
PT,30200,1289,2020-05-23T00:00:00
SE,32809,3925,2020-05-23T00:00:00
NL,44888,5788,2020-05-23T00:00:00
BE,56511,9212,2020-05-23T00:00:00
FR,144566,28289,2020-05-23T00:00:00
DE,177850,8216,2020-05-23T00:00:00
IT,228658,32616,2020-05-23T00:00:00
ES,234824,28628,2020-05-23T00:00:00
GB,254195,36393,2020-05-23T00:00:00
Total,1344641,161438,2020-05-23T00:00:00
