country,cases,deaths,datetime
LI,3060,59,2021-07-14T00:00:00
IS,6675,30,2021-07-14T00:00:00
MT,31394,420,2021-07-14T00:00:00
LU,72391,819,2021-07-14T00:00:00
CY,86185,382,2021-07-14T00:00:00
FI,98505,976,2021-07-14T00:00:00
EE,131618,1270,2021-07-14T00:00:00
NO,133365,796,2021-07-14T00:00:00
LV,137970,2539,2021-07-14T00:00:00
SI,257989,4766,2021-07-14T00:00:00
IE,279053,5006,2021-07-14T00:00:00
LT,279381,4402,2021-07-14T00:00:00
DK,301126,2539,2021-07-14T00:00:00
HR,360924,8231,2021-07-14T00:00:00
BG,422619,18154,2021-07-14T00:00:00
GR,444783,12806,2021-07-14T00:00:00
AT,647662,10514,2021-07-14T00:00:00
SK,778863,12522,2021-07-14T00:00:00
HU,808612,30013,2021-07-14T00:00:00
PT,912406,17173,2021-07-14T00:00:00
RO,1081326,34233,2021-07-14T00:00:00
SE,1093209,14645,2021-07-14T00:00:00
BE,1098238,25207,2021-07-14T00:00:00
CZ,1670073,30335,2021-07-14T00:00:00
NL,1742463,17747,2021-07-14T00:00:00
PL,2880959,75173,2021-07-14T00:00:00
DE,3738683,91287,2021-07-14T00:00:00
ES,4015084,81033,2021-07-14T00:00:00
IT,4273693,127808,2021-07-14T00:00:00
FR,5820849,111436,2021-07-14T00:00:00
