country,cases,deaths,datetime
LI,83,1,2020-05-03T00:00:00
MT,467,4,2020-05-03T00:00:00
CY,864,20,2020-05-03T00:00:00
LV,871,16,2020-05-03T00:00:00
LT,1406,46,2020-05-03T00:00:00
SK,1407,24,2020-05-03T00:00:00
SI,1439,94,2020-05-03T00:00:00
BG,1594,72,2020-05-03T00:00:00
EE,1699,53,2020-05-03T00:00:00
IS,1798,10,2020-05-03T00:00:00
HR,2088,77,2020-05-03T00:00:00
GR,2620,143,2020-05-03T00:00:00
HU,2998,340,2020-05-03T00:00:00
LU,3812,92,2020-05-03T00:00:00
FI,5179,220,2020-05-03T00:00:00
CZ,7755,245,2020-05-03T00:00:00
NO,7759,204,2020-05-03T00:00:00
DK,9407,475,2020-05-03T00:00:00
RO,12732,771,2020-05-03T00:00:00
PL,13375,664,2020-05-03T00:00:00
AT,15558,596,2020-05-03T00:00:00
IE,21176,1265,2020-05-03T00:00:00
SE,22082,2669,2020-05-03T00:00:00
PT,25190,1023,2020-05-03T00:00:00
NL,40236,4987,2020-05-03T00:00:00
BE,49517,7765,2020-05-03T00:00:00
FR,130979,24760,2020-05-03T00:00:00
DE,162496,6649,2020-05-03T00:00:00
GB,182260,28131,2020-05-03T00:00:00
IT,209328,28710,2020-05-03T00:00:00
ES,216582,25100,2020-05-03T00:00:00
Total,1154757,135226,2020-05-03T00:00:00
