country,cases,deaths,datetime
LI,87,1,2020-07-29T00:00:00
MT,708,9,2020-07-29T00:00:00
CY,1067,19,2020-07-29T00:00:00
LV,1220,31,2020-07-29T00:00:00
IS,1857,10,2020-07-29T00:00:00
LT,2027,80,2020-07-29T00:00:00
EE,2038,69,2020-07-29T00:00:00
SI,2101,117,2020-07-29T00:00:00
SK,2204,28,2020-07-29T00:00:00
GR,4279,203,2020-07-29T00:00:00
HU,4465,596,2020-07-29T00:00:00
HR,4923,140,2020-07-29T00:00:00
LU,6375,113,2020-07-29T00:00:00
FI,7404,329,2020-07-29T00:00:00
NO,9132,255,2020-07-29T00:00:00
BG,10871,355,2020-07-29T00:00:00
DK,13577,613,2020-07-29T00:00:00
CZ,15799,373,2020-07-29T00:00:00
AT,20682,713,2020-07-29T00:00:00
IE,25929,1764,2020-07-29T00:00:00
PL,43904,1682,2020-07-29T00:00:00
RO,47053,2239,2020-07-29T00:00:00
PT,50410,1722,2020-07-29T00:00:00
NL,53374,6145,2020-07-29T00:00:00
BE,66569,9833,2020-07-29T00:00:00
SE,79494,5702,2020-07-29T00:00:00
FR,183804,30223,2020-07-29T00:00:00
DE,206926,9128,2020-07-29T00:00:00
IT,246488,35123,2020-07-29T00:00:00
ES,280610,28436,2020-07-29T00:00:00
GB,300692,45878,2020-07-29T00:00:00
Total,1696069,181929,2020-07-29T00:00:00
