country,cases,deaths,datetime
LI,83,1,2020-05-20T00:00:00
MT,560,6,2020-05-20T00:00:00
CY,918,17,2020-05-20T00:00:00
LV,1012,21,2020-05-20T00:00:00
SI,1467,104,2020-05-20T00:00:00
SK,1495,28,2020-05-20T00:00:00
LT,1562,60,2020-05-20T00:00:00
EE,1791,64,2020-05-20T00:00:00
IS,1802,10,2020-05-20T00:00:00
HR,2232,96,2020-05-20T00:00:00
BG,2292,116,2020-05-20T00:00:00
GR,2840,165,2020-05-20T00:00:00
HU,3598,470,2020-05-20T00:00:00
LU,3958,109,2020-05-20T00:00:00
FI,6399,301,2020-05-20T00:00:00
NO,8257,233,2020-05-20T00:00:00
CZ,8647,302,2020-05-20T00:00:00
DK,11044,551,2020-05-20T00:00:00
AT,16257,632,2020-05-20T00:00:00
RO,17191,1126,2020-05-20T00:00:00
PL,19268,948,2020-05-20T00:00:00
IE,24251,1561,2020-05-20T00:00:00
PT,29432,1247,2020-05-20T00:00:00
SE,30799,3743,2020-05-20T00:00:00
NL,44249,5715,2020-05-20T00:00:00
BE,55791,9108,2020-05-20T00:00:00
FR,143427,28022,2020-05-20T00:00:00
DE,176007,8090,2020-05-20T00:00:00
IT,226699,32169,2020-05-20T00:00:00
ES,232037,27778,2020-05-20T00:00:00
GB,248818,35341,2020-05-20T00:00:00
Total,1324183,158134,2020-05-20T00:00:00
