country,cases,deaths,datetime
LI,2768,56,2021-04-03T00:00:00
IS,6267,29,2021-04-03T00:00:00
MT,29661,402,2021-04-03T00:00:00
CY,52033,273,2021-04-03T00:00:00
LU,63880,772,2021-04-03T00:00:00
FI,82278,874,2021-04-03T00:00:00
NO,103620,687,2021-04-03T00:00:00
LV,107818,1990,2021-04-03T00:00:00
EE,115080,1037,2021-04-03T00:00:00
LT,226783,3697,2021-04-03T00:00:00
SI,226787,4411,2021-04-03T00:00:00
DK,238306,2443,2021-04-03T00:00:00
IE,241330,4785,2021-04-03T00:00:00
HR,292938,6333,2021-04-03T00:00:00
GR,297086,8961,2021-04-03T00:00:00
SK,371168,10630,2021-04-03T00:00:00
BG,375115,14619,2021-04-03T00:00:00
AT,575714,9448,2021-04-03T00:00:00
HU,728078,23980,2021-04-03T00:00:00
PT,827765,16918,2021-04-03T00:00:00
SE,857401,13621,2021-04-03T00:00:00
BE,927135,23503,2021-04-03T00:00:00
RO,1008490,25248,2021-04-03T00:00:00
NL,1355617,16770,2021-04-03T00:00:00
CZ,1585037,28038,2021-04-03T00:00:00
PL,2586647,58481,2021-04-03T00:00:00
DE,3022323,78746,2021-04-03T00:00:00
ES,3370256,76525,2021-04-03T00:00:00
IT,3779594,114612,2021-04-03T00:00:00
FR,5067216,99163,2021-04-03T00:00:00
