country,cases,deaths,datetime
LI,100,1,2020-08-22T00:00:00
LV,1330,33,2020-08-22T00:00:00
CY,1395,21,2020-08-22T00:00:00
MT,1546,10,2020-08-22T00:00:00
IS,2050,10,2020-08-22T00:00:00
EE,2244,63,2020-08-22T00:00:00
LT,2564,83,2020-08-22T00:00:00
SI,2574,127,2020-08-22T00:00:00
SK,3225,33,2020-08-22T00:00:00
HU,5098,611,2020-08-22T00:00:00
HR,7594,169,2020-08-22T00:00:00
LU,7704,124,2020-08-22T00:00:00
FI,7871,334,2020-08-22T00:00:00
GR,8138,238,2020-08-22T00:00:00
NO,10197,264,2020-08-22T00:00:00
BG,14962,532,2020-08-22T00:00:00
DK,16127,621,2020-08-22T00:00:00
CZ,21551,411,2020-08-22T00:00:00
AT,24883,730,2020-08-22T00:00:00
IE,27755,1776,2020-08-22T00:00:00
PT,55211,1792,2020-08-22T00:00:00
PL,60281,1938,2020-08-22T00:00:00
NL,65526,6186,2020-08-22T00:00:00
RO,76355,3196,2020-08-22T00:00:00
BE,80800,9985,2020-08-22T00:00:00
SE,86068,5810,2020-08-22T00:00:00
DE,232082,9267,2020-08-22T00:00:00
FR,234400,30503,2020-08-22T00:00:00
IT,257065,35427,2020-08-22T00:00:00
GB,323313,41405,2020-08-22T00:00:00
ES,386054,28838,2020-08-22T00:00:00
Total,2026063,180538,2020-08-22T00:00:00
