country,cases,deaths,datetime
LI,2961,57,2021-05-06T00:00:00
IS,6497,29,2021-05-06T00:00:00
MT,30411,416,2021-05-06T00:00:00
LU,67850,800,2021-05-06T00:00:00
CY,67982,327,2021-05-06T00:00:00
FI,87798,918,2021-05-06T00:00:00
NO,114434,767,2021-05-06T00:00:00
LV,120736,2166,2021-05-06T00:00:00
EE,124147,1187,2021-05-06T00:00:00
SI,243721,4579,2021-05-06T00:00:00
IE,251087,4915,2021-05-06T00:00:00
LT,252699,3993,2021-05-06T00:00:00
DK,255470,2492,2021-05-06T00:00:00
HR,339412,7315,2021-05-06T00:00:00
GR,352027,10764,2021-05-06T00:00:00
SK,384317,11886,2021-05-06T00:00:00
BG,407827,16773,2021-05-06T00:00:00
AT,622213,10065,2021-05-06T00:00:00
HU,787647,28297,2021-05-06T00:00:00
PT,838102,16983,2021-05-06T00:00:00
SE,995595,14151,2021-05-06T00:00:00
BE,1003652,24406,2021-05-06T00:00:00
RO,1060895,28616,2021-05-06T00:00:00
NL,1529812,17224,2021-05-06T00:00:00
CZ,1641120,29521,2021-05-06T00:00:00
PL,2811951,68482,2021-05-06T00:00:00
DE,3473503,84126,2021-05-06T00:00:00
ES,3551262,78566,2021-05-06T00:00:00
IT,4070400,122005,2021-05-06T00:00:00
FR,5706378,105660,2021-05-06T00:00:00
