country,cases,deaths,datetime
LI,3076,59,2021-07-26T00:00:00
IS,7233,30,2021-07-26T00:00:00
MT,33668,421,2021-07-26T00:00:00
LU,73412,821,2021-07-26T00:00:00
CY,97718,403,2021-07-26T00:00:00
FI,102972,980,2021-07-26T00:00:00
EE,132524,1271,2021-07-26T00:00:00
NO,135234,799,2021-07-26T00:00:00
LV,138481,2550,2021-07-26T00:00:00
SI,258674,4761,2021-07-26T00:00:00
LT,281063,4410,2021-07-26T00:00:00
IE,292996,5026,2021-07-26T00:00:00
DK,311520,2542,2021-07-26T00:00:00
HR,362621,8245,2021-07-26T00:00:00
BG,423686,18194,2021-07-26T00:00:00
GR,475919,12898,2021-07-26T00:00:00
AT,651873,10524,2021-07-26T00:00:00
SK,779807,12534,2021-07-26T00:00:00
HU,809262,30020,2021-07-26T00:00:00
PT,953059,17292,2021-07-26T00:00:00
RO,1082292,34268,2021-07-26T00:00:00
SE,1096799,14651,2021-07-26T00:00:00
BE,1112067,25217,2021-07-26T00:00:00
CZ,1672409,30357,2021-07-26T00:00:00
NL,1841191,17778,2021-07-26T00:00:00
PL,2882146,75242,2021-07-26T00:00:00
DE,3756856,91527,2021-07-26T00:00:00
ES,4280429,81221,2021-07-26T00:00:00
IT,4317415,127949,2021-07-26T00:00:00
FR,5993937,111644,2021-07-26T00:00:00
