country,cases,deaths,datetime
LI,85,1,2020-07-17T00:00:00
MT,674,9,2020-07-17T00:00:00
CY,1031,19,2020-07-17T00:00:00
LV,1179,31,2020-07-17T00:00:00
SI,1897,111,2020-07-17T00:00:00
LT,1902,79,2020-07-17T00:00:00
IS,1914,10,2020-07-17T00:00:00
SK,1951,28,2020-07-17T00:00:00
EE,2016,69,2020-07-17T00:00:00
GR,3939,193,2020-07-17T00:00:00
HR,4039,119,2020-07-17T00:00:00
HU,4279,595,2020-07-17T00:00:00
LU,5122,111,2020-07-17T00:00:00
FI,7293,328,2020-07-17T00:00:00
BG,8144,293,2020-07-17T00:00:00
NO,9011,254,2020-07-17T00:00:00
DK,13124,610,2020-07-17T00:00:00
CZ,13612,355,2020-07-17T00:00:00
AT,19268,711,2020-07-17T00:00:00
IE,25698,1749,2020-07-17T00:00:00
RO,35003,1971,2020-07-17T00:00:00
PL,39054,1605,2020-07-17T00:00:00
PT,47765,1679,2020-07-17T00:00:00
NL,51296,6128,2020-07-17T00:00:00
BE,63238,9795,2020-07-17T00:00:00
SE,76877,5593,2020-07-17T00:00:00
FR,173838,30138,2020-07-17T00:00:00
DE,200843,9082,2020-07-17T00:00:00
IT,243736,35017,2020-07-17T00:00:00
ES,258855,28416,2020-07-17T00:00:00
GB,292552,45119,2020-07-17T00:00:00
Total,1609235,180218,2020-07-17T00:00:00
