country,cases,deaths,datetime
LI,1396,16,2020-12-07T00:00:00
IS,5482,27,2020-12-07T00:00:00
MT,10520,151,2020-12-07T00:00:00
CY,12451,61,2020-12-07T00:00:00
EE,14978,131,2020-12-07T00:00:00
LV,21313,262,2020-12-07T00:00:00
FI,27631,415,2020-12-07T00:00:00
NO,37371,354,2020-12-07T00:00:00
LU,37684,350,2020-12-07T00:00:00
IE,74246,2099,2020-12-07T00:00:00
LT,76036,637,2020-12-07T00:00:00
SI,85805,1258,2020-12-07T00:00:00
DK,90603,885,2020-12-07T00:00:00
GR,115471,3003,2020-12-07T00:00:00
SK,116731,996,2020-12-07T00:00:00
HR,150353,2174,2020-12-07T00:00:00
BG,161421,4797,2020-12-07T00:00:00
HU,254148,5984,2020-12-07T00:00:00
SE,278912,7067,2020-12-07T00:00:00
AT,300976,3732,2020-12-07T00:00:00
PT,322474,4963,2020-12-07T00:00:00
RO,513576,12320,2020-12-07T00:00:00
CZ,546833,8902,2020-12-07T00:00:00
NL,556553,9674,2020-12-07T00:00:00
BE,591620,17320,2020-12-07T00:00:00
PL,1063449,20089,2020-12-07T00:00:00
DE,1183654,18919,2020-12-07T00:00:00
ES,1684647,46252,2020-12-07T00:00:00
GB,1723242,61245,2020-12-07T00:00:00
IT,1728878,60078,2020-12-07T00:00:00
FR,2292497,55155,2020-12-07T00:00:00
Total,14080951,349316,2020-12-07T00:00:00
