country,nuts_3,cases,datetime
ES,ME,125,2020-06-12T00:00:00
ES,CE,163,2020-06-12T00:00:00
ES,H,417,2020-06-12T00:00:00
ES,AL,547,2020-06-12T00:00:00
ES,TE,628,2020-06-12T00:00:00
ES,ZA,743,2020-06-12T00:00:00
ES,GC,752,2020-06-12T00:00:00
ES,LU,799,2020-06-12T00:00:00
ES,HU,863,2020-06-12T00:00:00
ES,BA,968,2020-06-12T00:00:00
ES,P,1083,2020-06-12T00:00:00
ES,CA,1334,2020-06-12T00:00:00
ES,CO,1378,2020-06-12T00:00:00
ES,SO,1474,2020-06-12T00:00:00
ES,J,1551,2020-06-12T00:00:00
ES,CS,1601,2020-06-12T00:00:00
ES,TF,1625,2020-06-12T00:00:00
ES,MU,1738,2020-06-12T00:00:00
ES,OR,1780,2020-06-12T00:00:00
ES,GU,1809,2020-06-12T00:00:00
ES,AV,1832,2020-06-12T00:00:00
ES,PM,2041,2020-06-12T00:00:00
ES,CC,2245,2020-06-12T00:00:00
ES,T,2274,2020-06-12T00:00:00
ES,BU,2277,2020-06-12T00:00:00
ES,S,2338,2020-06-12T00:00:00
ES,CU,2361,2020-06-12T00:00:00
ES,O,2435,2020-06-12T00:00:00
ES,SS,2442,2020-06-12T00:00:00
ES,GR,2548,2020-06-12T00:00:00
ES,SE,2558,2020-06-12T00:00:00
ES,SG,2618,2020-06-12T00:00:00
ES,PO,2633,2020-06-12T00:00:00
ES,L,2674,2020-06-12T00:00:00
ES,MA,2969,2020-06-12T00:00:00
ES,LE,2976,2020-06-12T00:00:00
ES,SA,3261,2020-06-12T00:00:00
ES,VI,3464,2020-06-12T00:00:00
ES,AB,3476,2020-06-12T00:00:00
ES,LO,4020,2020-06-12T00:00:00
ES,C,4081,2020-06-12T00:00:00
ES,A,4126,2020-06-12T00:00:00
ES,GI,4371,2020-06-12T00:00:00
ES,VA,4459,2020-06-12T00:00:00
ES,Z,4550,2020-06-12T00:00:00
ES,TO,4724,2020-06-12T00:00:00
ES,NC,5722,2020-06-12T00:00:00
ES,CR,6302,2020-06-12T00:00:00
ES,V,6306,2020-06-12T00:00:00
ES,BI,8211,2020-06-12T00:00:00
ES,B,45987,2020-06-12T00:00:00
ES,M,74784,2020-06-12T00:00:00
