country,nuts_3,cases,datetime
ES,CE,3204,2021-01-07T00:00:00
ES,SO,4659,2021-01-07T00:00:00
ES,ME,4706,2021-01-07T00:00:00
ES,AV,7158,2021-01-07T00:00:00
ES,LU,7231,2021-01-07T00:00:00
ES,SG,7693,2021-01-07T00:00:00
ES,TE,8040,2021-01-07T00:00:00
ES,ZA,8457,2021-01-07T00:00:00
ES,OR,8718,2021-01-07T00:00:00
ES,P,10046,2021-01-07T00:00:00
ES,CU,11369,2021-01-07T00:00:00
ES,GU,12078,2021-01-07T00:00:00
ES,H,12085,2021-01-07T00:00:00
ES,GC,13399,2021-01-07T00:00:00
ES,HU,13658,2021-01-07T00:00:00
ES,TF,14243,2021-01-07T00:00:00
ES,CC,15461,2021-01-07T00:00:00
ES,AB,16830,2021-01-07T00:00:00
ES,CS,16993,2021-01-07T00:00:00
ES,VI,17112,2021-01-07T00:00:00
ES,SA,17681,2021-01-07T00:00:00
ES,NC,18225,2021-01-07T00:00:00
ES,S,18768,2021-01-07T00:00:00
ES,LO,19143,2021-01-07T00:00:00
ES,LE,21255,2021-01-07T00:00:00
ES,PO,21374,2021-01-07T00:00:00
ES,AL,22389,2021-01-07T00:00:00
ES,BU,23489,2021-01-07T00:00:00
ES,BA,25710,2021-01-07T00:00:00
ES,L,25831,2021-01-07T00:00:00
ES,CR,26027,2021-01-07T00:00:00
ES,CO,26984,2021-01-07T00:00:00
ES,C,27469,2021-01-07T00:00:00
ES,J,27639,2021-01-07T00:00:00
ES,O,28047,2021-01-07T00:00:00
ES,T,31703,2021-01-07T00:00:00
ES,VA,32212,2021-01-07T00:00:00
ES,CA,32737,2021-01-07T00:00:00
ES,GI,39018,2021-01-07T00:00:00
ES,PM,39032,2021-01-07T00:00:00
ES,TO,39414,2021-01-07T00:00:00
ES,SS,40274,2021-01-07T00:00:00
ES,MA,40900,2021-01-07T00:00:00
ES,GR,47590,2021-01-07T00:00:00
ES,A,52241,2021-01-07T00:00:00
ES,BI,56488,2021-01-07T00:00:00
ES,Z,59456,2021-01-07T00:00:00
ES,SE,60321,2021-01-07T00:00:00
ES,MU,63022,2021-01-07T00:00:00
ES,V,89079,2021-01-07T00:00:00
ES,B,278466,2021-01-07T00:00:00
ES,M,417070,2021-01-07T00:00:00
