country,nuts_3,cases,datetime
ES,CE,2859,2020-12-01T00:00:00
ES,ME,4139,2020-12-01T00:00:00
ES,SO,4314,2020-12-01T00:00:00
ES,LU,6161,2020-12-01T00:00:00
ES,AV,6381,2020-12-01T00:00:00
ES,SG,6604,2020-12-01T00:00:00
ES,TE,7011,2020-12-01T00:00:00
ES,OR,7335,2020-12-01T00:00:00
ES,ZA,7799,2020-12-01T00:00:00
ES,P,8347,2020-12-01T00:00:00
ES,TF,9591,2020-12-01T00:00:00
ES,CU,9824,2020-12-01T00:00:00
ES,H,10068,2020-12-01T00:00:00
ES,GU,10299,2020-12-01T00:00:00
ES,CC,11004,2020-12-01T00:00:00
ES,GC,11433,2020-12-01T00:00:00
ES,CS,12043,2020-12-01T00:00:00
ES,HU,12611,2020-12-01T00:00:00
ES,AB,13429,2020-12-01T00:00:00
ES,VI,14748,2020-12-01T00:00:00
ES,S,16011,2020-12-01T00:00:00
ES,SA,16544,2020-12-01T00:00:00
ES,PO,16691,2020-12-01T00:00:00
ES,NC,16784,2020-12-01T00:00:00
ES,LO,16909,2020-12-01T00:00:00
ES,BA,17831,2020-12-01T00:00:00
ES,AL,18505,2020-12-01T00:00:00
ES,LE,19364,2020-12-01T00:00:00
ES,CR,20370,2020-12-01T00:00:00
ES,BU,21445,2020-12-01T00:00:00
ES,C,21516,2020-12-01T00:00:00
ES,L,21916,2020-12-01T00:00:00
ES,PM,22958,2020-12-01T00:00:00
ES,J,23684,2020-12-01T00:00:00
ES,CO,23765,2020-12-01T00:00:00
ES,O,24384,2020-12-01T00:00:00
ES,T,24770,2020-12-01T00:00:00
ES,CA,26243,2020-12-01T00:00:00
ES,VA,29746,2020-12-01T00:00:00
ES,GI,30016,2020-12-01T00:00:00
ES,TO,34317,2020-12-01T00:00:00
ES,MA,34889,2020-12-01T00:00:00
ES,SS,35698,2020-12-01T00:00:00
ES,A,38051,2020-12-01T00:00:00
ES,GR,43991,2020-12-01T00:00:00
ES,BI,50333,2020-12-01T00:00:00
ES,Z,53552,2020-12-01T00:00:00
ES,MU,55260,2020-12-01T00:00:00
ES,SE,55281,2020-12-01T00:00:00
ES,V,62303,2020-12-01T00:00:00
ES,B,227940,2020-12-01T00:00:00
ES,M,356039,2020-12-01T00:00:00
