country,nuts_3,cases,datetime
ES,CE,976,2020-10-11T00:00:00
ES,ME,1705,2020-10-11T00:00:00
ES,H,2097,2020-10-11T00:00:00
ES,SO,2666,2020-10-11T00:00:00
ES,ZA,3121,2020-10-11T00:00:00
ES,LU,3245,2020-10-11T00:00:00
ES,TE,3544,2020-10-11T00:00:00
ES,P,3797,2020-10-11T00:00:00
ES,AV,3884,2020-10-11T00:00:00
ES,SG,4604,2020-10-11T00:00:00
ES,OR,4763,2020-10-11T00:00:00
ES,CU,4939,2020-10-11T00:00:00
ES,TF,5237,2020-10-11T00:00:00
ES,CS,5325,2020-10-11T00:00:00
ES,CC,5949,2020-10-11T00:00:00
ES,HU,6060,2020-10-11T00:00:00
ES,PO,6207,2020-10-11T00:00:00
ES,BA,7162,2020-10-11T00:00:00
ES,GU,7198,2020-10-11T00:00:00
ES,AB,7468,2020-10-11T00:00:00
ES,O,7492,2020-10-11T00:00:00
ES,S,7585,2020-10-11T00:00:00
ES,J,7697,2020-10-11T00:00:00
ES,BU,8916,2020-10-11T00:00:00
ES,AL,8974,2020-10-11T00:00:00
ES,LE,9036,2020-10-11T00:00:00
ES,CA,9164,2020-10-11T00:00:00
ES,SA,9191,2020-10-11T00:00:00
ES,CO,9431,2020-10-11T00:00:00
ES,VI,9759,2020-10-11T00:00:00
ES,GC,9798,2020-10-11T00:00:00
ES,LO,9878,2020-10-11T00:00:00
ES,T,10161,2020-10-11T00:00:00
ES,NC,11192,2020-10-11T00:00:00
ES,C,11211,2020-10-11T00:00:00
ES,GI,12943,2020-10-11T00:00:00
ES,GR,13395,2020-10-11T00:00:00
ES,PM,13660,2020-10-11T00:00:00
ES,CR,13934,2020-10-11T00:00:00
ES,L,13946,2020-10-11T00:00:00
ES,SS,14759,2020-10-11T00:00:00
ES,VA,15108,2020-10-11T00:00:00
ES,A,16930,2020-10-11T00:00:00
ES,MA,18729,2020-10-11T00:00:00
ES,SE,19841,2020-10-11T00:00:00
ES,TO,20059,2020-10-11T00:00:00
ES,MU,26399,2020-10-11T00:00:00
ES,V,27904,2020-10-11T00:00:00
ES,BI,29105,2020-10-11T00:00:00
ES,Z,31933,2020-10-11T00:00:00
ES,B,124252,2020-10-11T00:00:00
ES,M,278690,2020-10-11T00:00:00
