country,nuts_3,cases,datetime
ES,CE,32,2020-03-19T00:00:00
ES,ME,52,2020-03-19T00:00:00
ES,H,136,2020-03-19T00:00:00
ES,TE,150,2020-03-19T00:00:00
ES,AL,166,2020-03-19T00:00:00
ES,HU,172,2020-03-19T00:00:00
ES,ZA,190,2020-03-19T00:00:00
ES,P,213,2020-03-19T00:00:00
ES,LU,266,2020-03-19T00:00:00
ES,BA,286,2020-03-19T00:00:00
ES,CO,386,2020-03-19T00:00:00
ES,GC,388,2020-03-19T00:00:00
ES,J,463,2020-03-19T00:00:00
ES,CA,468,2020-03-19T00:00:00
ES,OR,473,2020-03-19T00:00:00
ES,T,480,2020-03-19T00:00:00
ES,L,484,2020-03-19T00:00:00
ES,SO,512,2020-03-19T00:00:00
ES,AV,519,2020-03-19T00:00:00
ES,CS,522,2020-03-19T00:00:00
ES,CC,590,2020-03-19T00:00:00
ES,LE,655,2020-03-19T00:00:00
ES,BU,701,2020-03-19T00:00:00
ES,S,710,2020-03-19T00:00:00
ES,GU,717,2020-03-19T00:00:00
ES,TF,717,2020-03-19T00:00:00
ES,SS,740,2020-03-19T00:00:00
ES,PM,768,2020-03-19T00:00:00
ES,CU,799,2020-03-19T00:00:00
ES,MU,843,2020-03-19T00:00:00
ES,O,859,2020-03-19T00:00:00
ES,PO,861,2020-03-19T00:00:00
ES,SE,862,2020-03-19T00:00:00
ES,GR,866,2020-03-19T00:00:00
ES,SA,908,2020-03-19T00:00:00
ES,SG,918,2020-03-19T00:00:00
ES,GI,936,2020-03-19T00:00:00
ES,VA,1003,2020-03-19T00:00:00
ES,Z,1101,2020-03-19T00:00:00
ES,C,1175,2020-03-19T00:00:00
ES,AB,1231,2020-03-19T00:00:00
ES,MA,1457,2020-03-19T00:00:00
ES,TO,1488,2020-03-19T00:00:00
ES,LO,1536,2020-03-19T00:00:00
ES,NC,1601,2020-03-19T00:00:00
ES,VI,1790,2020-03-19T00:00:00
ES,A,1901,2020-03-19T00:00:00
ES,CR,2370,2020-03-19T00:00:00
ES,BI,2386,2020-03-19T00:00:00
ES,V,2677,2020-03-19T00:00:00
ES,B,13192,2020-03-19T00:00:00
ES,M,33464,2020-03-19T00:00:00
