country,nuts_3,cases,datetime
ES,ME,123,2020-05-29T00:00:00
ES,CE,149,2020-05-29T00:00:00
ES,H,413,2020-05-29T00:00:00
ES,AL,533,2020-05-29T00:00:00
ES,TE,620,2020-05-29T00:00:00
ES,ZA,729,2020-05-29T00:00:00
ES,GC,739,2020-05-29T00:00:00
ES,LU,795,2020-05-29T00:00:00
ES,HU,827,2020-05-29T00:00:00
ES,BA,966,2020-05-29T00:00:00
ES,P,1061,2020-05-29T00:00:00
ES,CA,1319,2020-05-29T00:00:00
ES,CO,1371,2020-05-29T00:00:00
ES,SO,1423,2020-05-29T00:00:00
ES,J,1544,2020-05-29T00:00:00
ES,CS,1588,2020-05-29T00:00:00
ES,TF,1609,2020-05-29T00:00:00
ES,MU,1718,2020-05-29T00:00:00
ES,GU,1744,2020-05-29T00:00:00
ES,OR,1779,2020-05-29T00:00:00
ES,AV,1793,2020-05-29T00:00:00
ES,PM,2037,2020-05-29T00:00:00
ES,CC,2226,2020-05-29T00:00:00
ES,T,2235,2020-05-29T00:00:00
ES,BU,2236,2020-05-29T00:00:00
ES,S,2316,2020-05-29T00:00:00
ES,CU,2326,2020-05-29T00:00:00
ES,L,2385,2020-05-29T00:00:00
ES,SS,2397,2020-05-29T00:00:00
ES,O,2419,2020-05-29T00:00:00
ES,GR,2535,2020-05-29T00:00:00
ES,SE,2541,2020-05-29T00:00:00
ES,SG,2592,2020-05-29T00:00:00
ES,PO,2624,2020-05-29T00:00:00
ES,MA,2933,2020-05-29T00:00:00
ES,LE,2944,2020-05-29T00:00:00
ES,SA,3208,2020-05-29T00:00:00
ES,VI,3413,2020-05-29T00:00:00
ES,AB,3436,2020-05-29T00:00:00
ES,LO,4004,2020-05-29T00:00:00
ES,C,4071,2020-05-29T00:00:00
ES,A,4108,2020-05-29T00:00:00
ES,GI,4205,2020-05-29T00:00:00
ES,VA,4407,2020-05-29T00:00:00
ES,Z,4504,2020-05-29T00:00:00
ES,TO,4626,2020-05-29T00:00:00
ES,NC,5711,2020-05-29T00:00:00
ES,CR,6181,2020-05-29T00:00:00
ES,V,6210,2020-05-29T00:00:00
ES,BI,8090,2020-05-29T00:00:00
ES,B,44942,2020-05-29T00:00:00
ES,M,73195,2020-05-29T00:00:00
