country,nuts_3,cases,datetime
ES,CE,1563,2020-10-24T00:00:00
ES,ME,2767,2020-10-24T00:00:00
ES,SO,3060,2020-10-24T00:00:00
ES,H,3802,2020-10-24T00:00:00
ES,LU,3854,2020-10-24T00:00:00
ES,ZA,4384,2020-10-24T00:00:00
ES,AV,4628,2020-10-24T00:00:00
ES,TE,4815,2020-10-24T00:00:00
ES,P,5163,2020-10-24T00:00:00
ES,SG,5279,2020-10-24T00:00:00
ES,OR,5872,2020-10-24T00:00:00
ES,TF,6179,2020-10-24T00:00:00
ES,CU,6403,2020-10-24T00:00:00
ES,CS,6851,2020-10-24T00:00:00
ES,CC,7504,2020-10-24T00:00:00
ES,GU,8270,2020-10-24T00:00:00
ES,HU,8298,2020-10-24T00:00:00
ES,PO,8422,2020-10-24T00:00:00
ES,AB,9115,2020-10-24T00:00:00
ES,S,9402,2020-10-24T00:00:00
ES,GC,10209,2020-10-24T00:00:00
ES,BA,10255,2020-10-24T00:00:00
ES,AL,10812,2020-10-24T00:00:00
ES,O,10945,2020-10-24T00:00:00
ES,VI,11044,2020-10-24T00:00:00
ES,BU,11996,2020-10-24T00:00:00
ES,CA,12029,2020-10-24T00:00:00
ES,SA,12104,2020-10-24T00:00:00
ES,LO,12111,2020-10-24T00:00:00
ES,J,12193,2020-10-24T00:00:00
ES,LE,12280,2020-10-24T00:00:00
ES,NC,13167,2020-10-24T00:00:00
ES,CO,13844,2020-10-24T00:00:00
ES,C,13981,2020-10-24T00:00:00
ES,PM,14893,2020-10-24T00:00:00
ES,T,15432,2020-10-24T00:00:00
ES,CR,15562,2020-10-24T00:00:00
ES,L,16315,2020-10-24T00:00:00
ES,GI,18846,2020-10-24T00:00:00
ES,VA,19210,2020-10-24T00:00:00
ES,SS,20573,2020-10-24T00:00:00
ES,A,22117,2020-10-24T00:00:00
ES,MA,22543,2020-10-24T00:00:00
ES,TO,24493,2020-10-24T00:00:00
ES,GR,24677,2020-10-24T00:00:00
ES,SE,31315,2020-10-24T00:00:00
ES,BI,34430,2020-10-24T00:00:00
ES,MU,35301,2020-10-24T00:00:00
ES,V,35811,2020-10-24T00:00:00
ES,Z,39444,2020-10-24T00:00:00
ES,B,161503,2020-10-24T00:00:00
ES,M,304062,2020-10-24T00:00:00
