country,nuts_3,cases,datetime
ES,ME,124,2020-06-02T00:00:00
ES,CE,159,2020-06-02T00:00:00
ES,H,417,2020-06-02T00:00:00
ES,AL,537,2020-06-02T00:00:00
ES,TE,623,2020-06-02T00:00:00
ES,ZA,731,2020-06-02T00:00:00
ES,GC,743,2020-06-02T00:00:00
ES,LU,795,2020-06-02T00:00:00
ES,HU,844,2020-06-02T00:00:00
ES,BA,967,2020-06-02T00:00:00
ES,P,1069,2020-06-02T00:00:00
ES,CA,1325,2020-06-02T00:00:00
ES,CO,1375,2020-06-02T00:00:00
ES,SO,1437,2020-06-02T00:00:00
ES,J,1549,2020-06-02T00:00:00
ES,CS,1591,2020-06-02T00:00:00
ES,TF,1616,2020-06-02T00:00:00
ES,MU,1725,2020-06-02T00:00:00
ES,GU,1757,2020-06-02T00:00:00
ES,OR,1780,2020-06-02T00:00:00
ES,AV,1814,2020-06-02T00:00:00
ES,PM,2038,2020-06-02T00:00:00
ES,CC,2236,2020-06-02T00:00:00
ES,T,2253,2020-06-02T00:00:00
ES,BU,2253,2020-06-02T00:00:00
ES,S,2325,2020-06-02T00:00:00
ES,CU,2336,2020-06-02T00:00:00
ES,SS,2406,2020-06-02T00:00:00
ES,O,2426,2020-06-02T00:00:00
ES,L,2460,2020-06-02T00:00:00
ES,GR,2540,2020-06-02T00:00:00
ES,SE,2544,2020-06-02T00:00:00
ES,SG,2593,2020-06-02T00:00:00
ES,PO,2626,2020-06-02T00:00:00
ES,MA,2947,2020-06-02T00:00:00
ES,LE,2953,2020-06-02T00:00:00
ES,SA,3221,2020-06-02T00:00:00
ES,VI,3427,2020-06-02T00:00:00
ES,AB,3453,2020-06-02T00:00:00
ES,LO,4009,2020-06-02T00:00:00
ES,C,4073,2020-06-02T00:00:00
ES,A,4113,2020-06-02T00:00:00
ES,GI,4265,2020-06-02T00:00:00
ES,VA,4424,2020-06-02T00:00:00
ES,Z,4520,2020-06-02T00:00:00
ES,TO,4648,2020-06-02T00:00:00
ES,NC,5713,2020-06-02T00:00:00
ES,CR,6215,2020-06-02T00:00:00
ES,V,6248,2020-06-02T00:00:00
ES,BI,8123,2020-06-02T00:00:00
ES,B,45165,2020-06-02T00:00:00
ES,M,73623,2020-06-02T00:00:00
