country,nuts_3,cases,datetime
ES,ME,124,2020-06-04T00:00:00
ES,CE,163,2020-06-04T00:00:00
ES,H,417,2020-06-04T00:00:00
ES,AL,541,2020-06-04T00:00:00
ES,TE,624,2020-06-04T00:00:00
ES,ZA,734,2020-06-04T00:00:00
ES,GC,747,2020-06-04T00:00:00
ES,LU,796,2020-06-04T00:00:00
ES,HU,849,2020-06-04T00:00:00
ES,BA,968,2020-06-04T00:00:00
ES,P,1071,2020-06-04T00:00:00
ES,CA,1328,2020-06-04T00:00:00
ES,CO,1376,2020-06-04T00:00:00
ES,SO,1446,2020-06-04T00:00:00
ES,J,1549,2020-06-04T00:00:00
ES,CS,1595,2020-06-04T00:00:00
ES,TF,1617,2020-06-04T00:00:00
ES,MU,1729,2020-06-04T00:00:00
ES,GU,1774,2020-06-04T00:00:00
ES,OR,1780,2020-06-04T00:00:00
ES,AV,1818,2020-06-04T00:00:00
ES,PM,2038,2020-06-04T00:00:00
ES,CC,2238,2020-06-04T00:00:00
ES,BU,2261,2020-06-04T00:00:00
ES,T,2263,2020-06-04T00:00:00
ES,S,2326,2020-06-04T00:00:00
ES,CU,2346,2020-06-04T00:00:00
ES,SS,2409,2020-06-04T00:00:00
ES,O,2427,2020-06-04T00:00:00
ES,L,2507,2020-06-04T00:00:00
ES,GR,2543,2020-06-04T00:00:00
ES,SE,2548,2020-06-04T00:00:00
ES,SG,2594,2020-06-04T00:00:00
ES,PO,2627,2020-06-04T00:00:00
ES,MA,2952,2020-06-04T00:00:00
ES,LE,2955,2020-06-04T00:00:00
ES,SA,3233,2020-06-04T00:00:00
ES,VI,3436,2020-06-04T00:00:00
ES,AB,3464,2020-06-04T00:00:00
ES,LO,4013,2020-06-04T00:00:00
ES,C,4073,2020-06-04T00:00:00
ES,A,4115,2020-06-04T00:00:00
ES,GI,4302,2020-06-04T00:00:00
ES,VA,4437,2020-06-04T00:00:00
ES,Z,4529,2020-06-04T00:00:00
ES,TO,4663,2020-06-04T00:00:00
ES,NC,5714,2020-06-04T00:00:00
ES,CR,6243,2020-06-04T00:00:00
ES,V,6262,2020-06-04T00:00:00
ES,BI,8132,2020-06-04T00:00:00
ES,B,45342,2020-06-04T00:00:00
ES,M,73890,2020-06-04T00:00:00
