country,nuts_3,cases,datetime
Scotland,Forth Valley,131,2020-03-31T00:00:00
Scotland,Ayrshire and Arran,177,2020-03-31T00:00:00
Scotland,Tayside,214,2020-03-31T00:00:00
Scotland,Lanarkshire,244,2020-03-31T00:00:00
Scotland,Lothian,269,2020-03-31T00:00:00
Scotland,Shetland,29,2020-03-31T00:00:00
Scotland,Highland,51,2020-03-31T00:00:00
Scotland,Greater Glasgow and Clyde,547,2020-03-31T00:00:00
Scotland,Fife,76,2020-03-31T00:00:00
Scotland,Borders,77,2020-03-31T00:00:00
Scotland,Grampian,86,2020-03-31T00:00:00
Scotland,Dumfries and Galloway,92,2020-03-31T00:00:00
