country,nuts_3,cases,datetime
Scotland,Borders,12,2020-03-24T00:00:00
Scotland,Highland,13,2020-03-24T00:00:00
Scotland,Grampian,24,2020-03-24T00:00:00
Scotland,Shetland,24,2020-03-24T00:00:00
Scotland,Fife,25,2020-03-24T00:00:00
Scotland,Dumfries and Galloway,26,2020-03-24T00:00:00
Scotland,Ayrshire and Arran,41,2020-03-24T00:00:00
Scotland,Forth Valley,43,2020-03-24T00:00:00
Scotland,Tayside,48,2020-03-24T00:00:00
Scotland,Lothian,70,2020-03-24T00:00:00
Scotland,Lanarkshire,75,2020-03-24T00:00:00
Scotland,Greater Glasgow and Clyde,183,2020-03-24T00:00:00
