country,nuts_3,cases,datetime
Scotland,Highland,8,2020-03-22T00:00:00
Scotland,Borders,11,2020-03-22T00:00:00
Scotland,Dumfries and Galloway,16,2020-03-22T00:00:00
Scotland,Fife,16,2020-03-22T00:00:00
Scotland,Grampian,23,2020-03-22T00:00:00
Scotland,Shetland,24,2020-03-22T00:00:00
Scotland,Ayrshire and Arran,25,2020-03-22T00:00:00
Scotland,Forth Valley,30,2020-03-22T00:00:00
Scotland,Tayside,38,2020-03-22T00:00:00
Scotland,Lothian,46,2020-03-22T00:00:00
Scotland,Lanarkshire,49,2020-03-22T00:00:00
Scotland,Greater Glasgow and Clyde,130,2020-03-22T00:00:00
