country,nuts_3,cases,datetime
Scotland,Dumfries and Galloway,6,2020-03-19T00:00:00
Scotland,Highland,6,2020-03-19T00:00:00
Scotland,Borders,8,2020-03-19T00:00:00
Scotland,Fife,9,2020-03-19T00:00:00
Scotland,Ayrshire and Arran,12,2020-03-19T00:00:00
Scotland,Forth Valley,17,2020-03-19T00:00:00
Scotland,Grampian,18,2020-03-19T00:00:00
Scotland,Shetland,24,2020-03-19T00:00:00
Scotland,Tayside,27,2020-03-19T00:00:00
Scotland,Lanarkshire,33,2020-03-19T00:00:00
Scotland,Lothian,35,2020-03-19T00:00:00
Scotland,Greater Glasgow and Clyde,71,2020-03-19T00:00:00
