country,nuts_3,cases,datetime
Scotland,Greater Glasgow and Clyde,1094,2020-04-07T00:00:00
Scotland,Highland,112,2020-04-07T00:00:00
Scotland,Borders,149,2020-04-07T00:00:00
Scotland,Dumfries and Galloway,152,2020-04-07T00:00:00
Scotland,Grampian,210,2020-04-07T00:00:00
Scotland,Fife,239,2020-04-07T00:00:00
Scotland,Forth Valley,243,2020-04-07T00:00:00
Scotland,Ayrshire and Arran,296,2020-04-07T00:00:00
Scotland,Orkney,4,2020-04-07T00:00:00
Scotland,Eileanan Siar (Western Isles),4,2020-04-07T00:00:00
Scotland,Shetland,42,2020-04-07T00:00:00
Scotland,Tayside,516,2020-04-07T00:00:00
Scotland,Lanarkshire,547,2020-04-07T00:00:00
Scotland,Lothian,621,2020-04-07T00:00:00
