country,nuts_3,cases,datetime
Scotland,Tayside,107,2020-03-29T00:00:00
Scotland,Ayrshire and Arran,108,2020-03-29T00:00:00
Scotland,Lanarkshire,184,2020-03-29T00:00:00
Scotland,Lothian,188,2020-03-29T00:00:00
Scotland,Shetland,27,2020-03-29T00:00:00
Scotland,Greater Glasgow and Clyde,401,2020-03-29T00:00:00
Scotland,Highland,42,2020-03-29T00:00:00
Scotland,Borders,50,2020-03-29T00:00:00
Scotland,Fife,58,2020-03-29T00:00:00
Scotland,Grampian,62,2020-03-29T00:00:00
Scotland,Dumfries and Galloway,63,2020-03-29T00:00:00
Scotland,Forth Valley,94*,2020-03-29T00:00:00
