country,nuts_3,cases,datetime
Scotland,Borders,100,2020-04-03T00:00:00
Scotland,Dumfries and Galloway,122,2020-04-03T00:00:00
Scotland,Fife,147,2020-04-03T00:00:00
Scotland,Grampian,173,2020-04-03T00:00:00
Scotland,Forth Valley,189,2020-04-03T00:00:00
Scotland,Orkney,2,2020-04-03T00:00:00
Scotland,Ayrshire and Arran,240,2020-04-03T00:00:00
Scotland,Eileanan Siar (Western Isles),3,2020-04-03T00:00:00
Scotland,Tayside,353,2020-04-03T00:00:00
Scotland,Shetland,36,2020-04-03T00:00:00
Scotland,Lanarkshire,377,2020-04-03T00:00:00
Scotland,Lothian,408,2020-04-03T00:00:00
Scotland,Highland,72,2020-04-03T00:00:00
Scotland,Greater Glasgow and Clyde,779,2020-04-03T00:00:00
