country,nuts_3,cases,datetime
Scotland,Dumfries and Galloway,1,2020-03-17T14:00:00
Scotland,Highland,5,2020-03-17T14:00:00
Scotland,Ayrshire and Arran,6,2020-03-17T14:00:00
Scotland,Borders,7,2020-03-17T14:00:00
Scotland,Fife,7,2020-03-17T14:00:00
Scotland,Forth Valley,12,2020-03-17T14:00:00
Scotland,Shetland,15,2020-03-17T14:00:00
Scotland,Tayside,20,2020-03-17T14:00:00
Scotland,Lanarkshire,21,2020-03-17T14:00:00
Scotland,Grampian,22,2020-03-17T14:00:00
Scotland,Lothian,30,2020-03-17T14:00:00
Scotland,Greater Glasgow and Clyde,49,2020-03-17T14:00:00
