country,nuts_3,cases,datetime
Scotland,Highland,8,2020-03-21T00:00:00
Scotland,Borders,10,2020-03-21T00:00:00
Scotland,Dumfries and Galloway,13,2020-03-21T00:00:00
Scotland,Fife,13,2020-03-21T00:00:00
Scotland,Grampian,20,2020-03-21T00:00:00
Scotland,Ayrshire and Arran,21,2020-03-21T00:00:00
Scotland,Shetland,24,2020-03-21T00:00:00
Scotland,Forth Valley,27,2020-03-21T00:00:00
Scotland,Tayside,34,2020-03-21T00:00:00
Scotland,Lothian,44,2020-03-21T00:00:00
Scotland,Lanarkshire,49,2020-03-21T00:00:00
Scotland,Greater Glasgow and Clyde,110,2020-03-21T00:00:00
