country,nuts_3,cases,datetime
Scotland,Dumfries and Galloway,104,2020-04-02T00:00:00
Scotland,Fife,119,2020-04-02T00:00:00
Scotland,Grampian,128,2020-04-02T00:00:00
Scotland,Forth Valley,172,2020-04-02T00:00:00
Scotland,Orkney,2,2020-04-02T00:00:00
Scotland,Ayrshire and Arran,221,2020-04-02T00:00:00
Scotland,Eileanan Siar (Western Isles),3,2020-04-02T00:00:00
Scotland,Shetland,30,2020-04-02T00:00:00
Scotland,Tayside,307,2020-04-02T00:00:00
Scotland,Lanarkshire,320,2020-04-02T00:00:00
Scotland,Lothian,356,2020-04-02T00:00:00
Scotland,Highland,65,2020-04-02T00:00:00
Scotland,Greater Glasgow and Clyde,682,2020-04-02T00:00:00
Scotland,Borders,93,2020-04-02T00:00:00
