country,nuts_2,cases,datetime
FR,Saint-Barthélémy,3,2020-03-24T04:00:00
FR,Saint-Martin,8,2020-03-24T04:00:00
FR,Guyane,23,2020-03-24T04:00:00
FR,Mayotte,30,2020-03-24T04:00:00
FR,Martinique,57,2020-03-24T04:00:00
FR,Guadeloupe,73,2020-03-24T04:00:00
FR,La Réunion,83,2020-03-24T04:00:00
FR,Corse,217,2020-03-24T04:00:00
FR,Oversea,277,2020-03-24T04:00:00
FR,Pays de la Loire,343,2020-03-24T04:00:00
FR,Centre-Val de Loire,450,2020-03-24T04:00:00
FR,Bretagne,526,2020-03-24T04:00:00
FR,Normandie,586,2020-03-24T04:00:00
FR,Nouvelle-Aquitaine,789,2020-03-24T04:00:00
FR,Occitanie,900,2020-03-24T04:00:00
FR,Bourgogne-Franche-Comté,1510,2020-03-24T04:00:00
FR,Hauts-de-France,1532,2020-03-24T04:00:00
FR,Provence-Alpes-Côte d’Azur,1595,2020-03-24T04:00:00
FR,Auvergne-Rhône-Alpes,1857,2020-03-24T04:00:00
FR,Grand Est,4922,2020-03-24T04:00:00
FR,Ile-de-France,6798,2020-03-24T04:00:00
FR,Metropolis,22025,2020-03-24T04:00:00
