country,nuts_2,cases,datetime
FR,Saint-Barthélémy,3,2020-03-23T14:00:00
FR,Saint-Martin,8,2020-03-23T14:00:00
FR,Guyane,20,2020-03-23T14:00:00
FR,Mayotte,24,2020-03-23T14:00:00
FR,Martinique,53,2020-03-23T14:00:00
FR,Guadeloupe,62,2020-03-23T14:00:00
FR,La Réunion,71,2020-03-23T14:00:00
FR,Corse,194,2020-03-23T14:00:00
FR,Oversea,241,2020-03-23T14:00:00
FR,Pays de la Loire,293,2020-03-23T14:00:00
FR,Centre-Val de Loire,361,2020-03-23T14:00:00
FR,Bretagne,490,2020-03-23T14:00:00
FR,Normandie,511,2020-03-23T14:00:00
FR,Nouvelle-Aquitaine,676,2020-03-23T14:00:00
FR,Occitanie,767,2020-03-23T14:00:00
FR,Hauts-de-France,1269,2020-03-23T14:00:00
FR,Bourgogne-Franche-Comté,1347,2020-03-23T14:00:00
FR,Provence-Alpes-Côte d’Azur,1510,2020-03-23T14:00:00
FR,Auvergne-Rhône-Alpes,1730,2020-03-23T14:00:00
FR,Grand Est,4256,2020-03-23T14:00:00
FR,Ile-de-France,6211,2020-03-23T14:00:00
FR,Metropolis,19615,2020-03-23T14:00:00
