wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;4435;1202;5637;1.16;0.31;1.47;25;13;12;7569;0;0;18101;5933;12110;58;t00;2022-09-20
dolnoœl¹skie;105;47;152;0.36;0.16;0.52;2;2;0;184;0;0;541;161;379;1;t02;2022-09-20
kujawsko-pomorskie;157;47;204;0.76;0.23;0.99;0;0;0;329;0;0;684;213;467;4;t04;2022-09-20
lubelskie;240;68;308;1.14;0.32;1.46;0;0;0;372;0;0;1038;321;714;3;t06;2022-09-20
lubuskie;48;14;62;0.48;0.14;0.61;0;0;0;71;0;0;243;64;178;1;t08;2022-09-20
³ódzkie;146;34;180;0.60;0.14;0.74;3;2;1;223;0;0;552;192;356;4;t10;2022-09-20
ma³opolskie;194;51;245;0.57;0.15;0.72;1;0;1;348;0;0;875;260;613;2;t12;2022-09-20
mazowieckie;437;113;550;0.81;0.21;1.01;6;3;3;631;0;0;2109;582;1518;9;t14;2022-09-20
opolskie;49;29;78;0.50;0.30;0.80;1;0;1;76;0;0;358;104;252;2;t16;2022-09-20
podkarpackie;148;37;185;0.70;0.17;0.87;1;0;1;198;0;0;655;196;458;1;t18;2022-09-20
podlaskie;75;35;110;0.64;0.30;0.93;1;1;0;203;0;0;454;122;331;1;t20;2022-09-20
pomorskie;129;33;162;0.55;0.14;0.69;4;1;3;205;0;0;702;167;530;5;t22;2022-09-20
œl¹skie;191;87;278;0.42;0.19;0.62;1;0;1;309;0;0;964;300;661;3;t24;2022-09-20
œwiêtokrzyskie;129;29;158;1.05;0.24;1.28;0;0;0;198;0;0;543;178;364;1;t26;2022-09-20
warmiñsko-mazurskie;112;52;164;0.79;0.37;1.15;3;3;0;232;0;0;871;178;691;2;t28;2022-09-20
wielkopolskie;196;70;266;0.56;0.20;0.76;0;0;0;274;0;0;888;288;596;4;t30;2022-09-20
zachodniopomorskie;106;22;128;0.63;0.13;0.76;1;0;1;146;0;0;454;135;318;1;t32;2022-09-20
