wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;256;28;284;0.07;0.01;0.07;6;2;4;489;48;0;8469;317;8133;19;t00;2022-05-24
dolnoœl¹skie;18;3;21;0.06;0.01;0.07;1;1;0;26;1;0;369;21;346;2;t02;2022-05-24
kujawsko-pomorskie;4;1;5;0.02;0.00;0.02;0;0;0;20;4;0;236;7;229;0;t04;2022-05-24
lubelskie;16;2;18;0.08;0.01;0.09;1;0;1;36;0;0;443;21;422;0;t06;2022-05-24
lubuskie;3;0;3;0.03;0;0.03;0;0;0;3;0;0;131;3;128;0;t08;2022-05-24
³ódzkie;15;1;16;0.06;0.00;0.07;1;1;0;28;3;0;344;19;324;1;t10;2022-05-24
ma³opolskie;22;1;23;0.06;0.00;0.07;0;0;0;57;23;0;797;24;769;4;t12;2022-05-24
mazowieckie;57;4;61;0.11;0.01;0.11;1;0;1;80;1;0;1611;70;1538;3;t14;2022-05-24
opolskie;9;1;10;0.09;0.01;0.10;0;0;0;10;0;0;171;12;159;0;t16;2022-05-24
podkarpackie;5;2;7;0.02;0.01;0.03;0;0;0;18;1;0;466;9;457;0;t18;2022-05-24
podlaskie;8;1;9;0.07;0.01;0.08;0;0;0;30;2;0;275;11;263;1;t20;2022-05-24
pomorskie;19;4;23;0.08;0.02;0.10;0;0;0;37;0;0;636;23;612;1;t22;2022-05-24
œl¹skie;29;4;33;0.06;0.01;0.07;0;0;0;73;7;0;829;33;792;4;t24;2022-05-24
œwiêtokrzyskie;14;1;15;0.11;0.01;0.12;1;0;1;22;2;0;265;19;245;1;t26;2022-05-24
warmiñsko-mazurskie;7;0;7;0.05;0;0.05;0;0;0;11;0;0;367;10;357;0;t28;2022-05-24
wielkopolskie;12;2;14;0.03;0.01;0.04;0;0;0;26;2;0;418;15;402;1;t30;2022-05-24
zachodniopomorskie;6;1;7;0.04;0.01;0.04;1;0;1;12;2;0;226;8;218;0;t32;2022-05-24
