wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;8052;942;8994;2.10;0.25;2.34;146;32;114;11928;11687;58644;68314;9797;57837;680;t00;2022-03-23
dolnoœl¹skie;699;83;782;2.41;0.29;2.70;5;2;3;840;931;4753;4826;863;3914;49;t02;2022-03-23
kujawsko-pomorskie;487;66;553;2.35;0.32;2.67;7;1;6;767;818;3389;3664;576;3051;37;t04;2022-03-23
lubelskie;629;72;701;2.99;0.34;3.33;9;0;9;914;710;3475;4746;759;3961;26;t06;2022-03-23
lubuskie;272;31;303;2.69;0.31;3.00;12;5;7;351;413;2031;2022;340;1665;17;t08;2022-03-23
³ódzkie;496;56;552;2.03;0.23;2.25;15;12;3;711;600;3008;4441;602;3800;39;t10;2022-03-23
ma³opolskie;539;41;580;1.58;0.12;1.70;4;0;4;830;675;3902;4402;616;3739;47;t12;2022-03-23
mazowieckie;1332;141;1473;2.45;0.26;2.71;15;2;13;1792;2005;11050;10903;1593;9181;129;t14;2022-03-23
opolskie;137;20;157;1.40;0.20;1.60;1;0;1;290;240;1333;1498;175;1311;12;t16;2022-03-23
podkarpackie;183;14;197;0.86;0.07;0.93;11;1;10;260;210;1543;3287;250;3033;4;t18;2022-03-23
podlaskie;152;19;171;1.29;0.16;1.45;4;0;4;293;215;1314;1647;188;1446;13;t20;2022-03-23
pomorskie;579;97;676;2.47;0.41;2.88;9;1;8;913;829;4071;4208;738;3404;66;t22;2022-03-23
œl¹skie;634;74;708;1.41;0.16;1.57;25;4;21;1109;884;4816;6787;770;5953;64;t24;2022-03-23
œwiêtokrzyskie;229;16;245;1.86;0.13;1.99;4;0;4;375;327;1473;2072;259;1802;11;t26;2022-03-23
warmiñsko-mazurskie;289;43;332;2.03;0.30;2.34;6;3;3;449;417;1833;2661;367;2280;14;t28;2022-03-23
wielkopolskie;835;100;935;2.39;0.29;2.67;9;1;8;1195;1438;6335;6013;984;4982;47;t30;2022-03-23
zachodniopomorskie;488;68;556;2.88;0.40;3.28;10;0;10;818;941;3709;3500;637;2770;93;t32;2022-03-23
