wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;238;26;264;0.06;0.01;0.07;6;1;5;580;24;0;8512;304;8194;14;t00;2022-05-27
dolnoœl¹skie;14;1;15;0.05;0.00;0.05;0;0;0;41;1;0;384;17;367;0;t02;2022-05-27
kujawsko-pomorskie;10;1;11;0.05;0.00;0.05;0;0;0;35;1;0;230;11;217;2;t04;2022-05-27
lubelskie;16;5;21;0.08;0.02;0.10;0;0;0;47;2;0;513;22;489;2;t06;2022-05-27
lubuskie;2;0;2;0.02;0;0.02;0;0;0;10;0;0;123;2;121;0;t08;2022-05-27
³ódzkie;9;0;9;0.04;0;0.04;0;0;0;27;3;0;410;16;392;2;t10;2022-05-27
ma³opolskie;19;6;25;0.06;0.02;0.07;0;0;0;61;2;0;824;29;795;0;t12;2022-05-27
mazowieckie;62;4;66;0.11;0.01;0.12;0;0;0;97;1;0;1690;71;1615;4;t14;2022-05-27
opolskie;4;2;6;0.04;0.02;0.06;2;1;1;13;0;0;224;6;218;0;t16;2022-05-27
podkarpackie;9;0;9;0.04;0;0.04;0;0;0;23;6;0;464;9;454;1;t18;2022-05-27
podlaskie;12;1;13;0.10;0.01;0.11;0;0;0;29;0;0;278;15;263;0;t20;2022-05-27
pomorskie;13;2;15;0.06;0.01;0.06;4;0;4;49;0;0;459;18;440;1;t22;2022-05-27
œl¹skie;37;2;39;0.08;0.00;0.09;0;0;0;76;2;0;891;41;849;1;t24;2022-05-27
œwiêtokrzyskie;4;2;6;0.03;0.02;0.05;0;0;0;15;1;0;305;10;295;0;t26;2022-05-27
warmiñsko-mazurskie;6;0;6;0.04;0;0.04;0;0;0;12;0;0;222;10;212;0;t28;2022-05-27
wielkopolskie;11;0;11;0.03;0;0.03;0;0;0;31;5;0;479;15;463;1;t30;2022-05-27
zachodniopomorskie;6;0;6;0.04;0;0.04;0;0;0;14;0;0;193;8;185;0;t32;2022-05-27
