wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;65;27;92;0.02;0.01;0.02;3;1;2;223;0;0;2806;108;2695;3;t00;2023-05-23
dolnoœl¹skie;4;1;5;0.01;0.00;0.02;0;0;0;14;0;0;77;5;72;0;t02;2023-05-23
kujawsko-pomorskie;1;2;3;0.00;0.01;0.01;0;0;0;21;0;0;102;3;99;0;t04;2023-05-23
lubelskie;6;2;8;0.03;0.01;0.04;0;0;0;14;0;0;250;9;241;0;t06;2023-05-23
lubuskie;2;0;2;0.02;0;0.02;0;0;0;6;0;0;36;2;34;0;t08;2023-05-23
³ódzkie;4;2;6;0.02;0.01;0.02;1;1;0;14;0;0;92;6;86;0;t10;2023-05-23
ma³opolskie;9;2;11;0.03;0.01;0.03;0;0;0;21;0;0;176;14;162;0;t12;2023-05-23
mazowieckie;6;4;10;0.01;0.01;0.02;0;0;0;16;0;0;539;10;529;0;t14;2023-05-23
opolskie;0;0;0;0;0;0;0;0;0;2;0;0;214;2;212;0;t16;2023-05-23
podkarpackie;4;2;6;0.02;0.01;0.03;0;0;0;12;0;0;182;7;175;0;t18;2023-05-23
podlaskie;4;4;8;0.03;0.03;0.07;1;0;1;12;0;0;84;8;76;0;t20;2023-05-23
pomorskie;8;0;8;0.03;0;0.03;0;0;0;14;0;0;156;11;145;0;t22;2023-05-23
œl¹skie;7;1;8;0.02;0.00;0.02;0;0;0;40;0;0;238;12;226;0;t24;2023-05-23
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;2;0;0;61;0;61;0;t26;2023-05-23
warmiñsko-mazurskie;1;0;1;0.01;0;0.01;0;0;0;8;0;0;262;1;261;0;t28;2023-05-23
wielkopolskie;2;3;5;0.01;0.01;0.01;0;0;0;7;0;0;91;6;84;1;t30;2023-05-23
zachodniopomorskie;7;4;11;0.04;0.02;0.06;1;0;1;20;0;0;104;12;92;0;t32;2023-05-23
