wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;403;111;514;0.11;0.03;0.13;9;2;7;765;0;0;5850;580;5254;16;t00;2023-01-16
dolnoœl¹skie;36;7;43;0.12;0.02;0.15;1;1;0;51;0;0;259;46;213;0;t02;2023-01-16
kujawsko-pomorskie;11;9;20;0.05;0.04;0.10;1;0;1;29;0;0;210;21;183;6;t04;2023-01-16
lubelskie;22;4;26;0.10;0.02;0.12;0;0;0;48;0;0;595;33;560;2;t06;2023-01-16
lubuskie;8;3;11;0.08;0.03;0.11;0;0;0;25;0;0;97;12;85;0;t08;2023-01-16
³ódzkie;14;6;20;0.06;0.02;0.08;0;0;0;42;0;0;227;21;206;0;t10;2023-01-16
ma³opolskie;31;9;40;0.09;0.03;0.12;1;0;1;71;0;0;388;44;344;0;t12;2023-01-16
mazowieckie;57;25;82;0.11;0.05;0.15;0;0;0;127;0;0;975;91;881;3;t14;2023-01-16
opolskie;14;5;19;0.14;0.05;0.19;0;0;0;25;0;0;213;25;188;0;t16;2023-01-16
podkarpackie;12;3;15;0.06;0.01;0.07;1;0;1;25;0;0;248;16;232;0;t18;2023-01-16
podlaskie;12;2;14;0.10;0.02;0.12;0;0;0;48;0;0;187;15;171;1;t20;2023-01-16
pomorskie;18;1;19;0.08;0.00;0.08;0;0;0;36;0;0;154;21;133;0;t22;2023-01-16
œl¹skie;61;17;78;0.14;0.04;0.17;0;0;0;101;0;0;569;85;483;1;t24;2023-01-16
œwiêtokrzyskie;11;2;13;0.09;0.02;0.11;2;0;2;32;0;0;190;14;176;0;t26;2023-01-16
warmiñsko-mazurskie;16;1;17;0.11;0.01;0.12;0;0;0;26;0;0;360;20;340;0;t28;2023-01-16
wielkopolskie;28;7;35;0.08;0.02;0.10;3;1;2;41;0;0;280;38;242;0;t30;2023-01-16
zachodniopomorskie;22;4;26;0.13;0.02;0.15;0;0;0;38;0;0;193;28;164;1;t32;2023-01-16
