wojewodztwo;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;74;0.02;0;0;0;149;110;83518;23529;89;23400;40;t00;2021-07-25
dolnoœl¹skie;4;0.01;0;0;0;3;4;7400;1221;4;1213;4;t02;2021-07-25
kujawsko-pomorskie;3;0.01;0;0;0;3;7;2557;970;3;964;3;t04;2021-07-25
lubelskie;2;0.01;0;0;0;1;8;4011;1205;3;1199;3;t06;2021-07-25
lubuskie;1;0.01;0;0;0;1;3;1941;417;1;414;2;t08;2021-07-25
³ódzkie;1;0.00;0;0;0;84;5;7023;1416;1;1411;4;t10;2021-07-25
ma³opolskie;8;0.02;0;0;0;2;14;5218;2231;10;2220;1;t12;2021-07-25
mazowieckie;16;0.03;0;0;0;15;21;24219;3233;20;3209;4;t14;2021-07-25
opolskie;1;0.01;0;0;0;2;5;1924;445;1;443;1;t16;2021-07-25
podkarpackie;2;0.01;0;0;0;9;4;2902;1367;2;1364;1;t18;2021-07-25
podlaskie;5;0.04;0;0;0;0;3;2222;527;5;521;1;t20;2021-07-25
pomorskie;3;0.01;0;0;0;2;3;4490;1484;5;1478;1;t22;2021-07-25
œl¹skie;7;0.02;0;0;0;10;17;6307;2840;9;2829;2;t24;2021-07-25
œwiêtokrzyskie;4;0.03;0;0;0;2;6;1698;762;5;754;3;t26;2021-07-25
warmiñsko-mazurskie;2;0.01;0;0;0;2;2;1707;588;2;586;0;t28;2021-07-25
wielkopolskie;7;0.02;0;0;0;12;7;6863;1366;7;1357;2;t30;2021-07-25
zachodniopomorskie;3;0.02;0;0;0;1;1;3000;953;6;942;5;t32;2021-07-25
