wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;2;0;2;0.00;0.00;0.00;0;0;0;0;0;0;385;3;382;0;t00;2024-04-20
dolnoœl¹skie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t02;2024-04-20
kujawsko-pomorskie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t04;2024-04-20
lubelskie;0;0;0;0;0;0;0;0;0;0;0;0;9;0;9;0;t06;2024-04-20
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t08;2024-04-20
³ódzkie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t10;2024-04-20
ma³opolskie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t12;2024-04-20
mazowieckie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;304;1;303;0;t14;2024-04-20
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t16;2024-04-20
podkarpackie;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;0;t18;2024-04-20
podlaskie;0;0;0;0;0;0;0;0;0;0;0;0;14;0;14;0;t20;2024-04-20
pomorskie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;2;1;1;0;t22;2024-04-20
œl¹skie;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;t24;2024-04-20
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t26;2024-04-20
warmiñsko-mazurskie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t28;2024-04-20
wielkopolskie;0;0;0;0;0;0;0;0;0;0;0;0;14;0;14;0;t30;2024-04-20
zachodniopomorskie;0;0;0;0;0;0;0;0;0;0;0;0;10;1;9;0;t32;2024-04-20
