wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;477;125;602;0.12;0.03;0.16;22;6;16;1545;0;0;7200;678;6503;19;t00;2022-12-28
dolnoœl¹skie;42;10;52;0.14;0.03;0.18;2;1;1;89;0;0;400;57;343;0;t02;2022-12-28
kujawsko-pomorskie;27;10;37;0.13;0.05;0.18;2;1;1;85;0;0;424;40;382;2;t04;2022-12-28
lubelskie;22;9;31;0.10;0.04;0.15;2;0;2;61;0;0;418;34;384;0;t06;2022-12-28
lubuskie;18;3;21;0.18;0.03;0.21;1;1;0;58;0;0;186;22;163;1;t08;2022-12-28
³ódzkie;23;6;29;0.09;0.02;0.12;1;0;1;116;0;0;331;30;301;0;t10;2022-12-28
ma³opolskie;32;9;41;0.09;0.03;0.12;0;0;0;122;0;0;451;44;406;1;t12;2022-12-28
mazowieckie;72;21;93;0.13;0.04;0.17;4;2;2;218;0;0;1155;96;1055;4;t14;2022-12-28
opolskie;11;4;15;0.11;0.04;0.15;0;0;0;43;0;0;249;19;230;0;t16;2022-12-28
podkarpackie;15;3;18;0.07;0.01;0.08;1;0;1;32;0;0;296;18;278;0;t18;2022-12-28
podlaskie;14;4;18;0.12;0.03;0.15;1;0;1;60;0;0;310;19;289;2;t20;2022-12-28
pomorskie;20;2;22;0.09;0.01;0.09;0;0;0;101;0;0;320;25;295;0;t22;2022-12-28
œl¹skie;54;12;66;0.12;0.03;0.15;2;1;1;198;0;0;715;79;634;2;t24;2022-12-28
œwiêtokrzyskie;15;0;15;0.12;0;0.12;0;0;0;59;0;0;201;19;182;0;t26;2022-12-28
warmiñsko-mazurskie;17;1;18;0.12;0.01;0.13;0;0;0;60;0;0;279;22;256;1;t28;2022-12-28
wielkopolskie;37;14;51;0.11;0.04;0.15;2;0;2;116;0;0;604;59;543;2;t30;2022-12-28
zachodniopomorskie;38;13;51;0.22;0.08;0.30;4;0;4;127;0;0;466;61;402;3;t32;2022-12-28
