wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;31;18;49;0.01;0.00;0.01;0;0;0;78;0;0;559;52;507;0;t00;2023-08-31
dolnoœl¹skie;3;1;4;0.01;0.00;0.01;0;0;0;4;0;0;10;4;6;0;t02;2023-08-31
kujawsko-pomorskie;1;1;2;0.00;0.00;0.01;0;0;0;4;0;0;12;2;10;0;t04;2023-08-31
lubelskie;2;0;2;0.01;0;0.01;0;0;0;7;0;0;9;2;7;0;t06;2023-08-31
lubuskie;0;1;1;0;0.01;0.01;0;0;0;0;0;0;4;1;3;0;t08;2023-08-31
³ódzkie;0;0;0;0;0;0;0;0;0;2;0;0;13;0;13;0;t10;2023-08-31
ma³opolskie;3;1;4;0.01;0.00;0.01;0;0;0;10;0;0;14;4;10;0;t12;2023-08-31
mazowieckie;6;5;11;0.01;0.01;0.02;0;0;0;11;0;0;321;12;309;0;t14;2023-08-31
opolskie;1;0;1;0.01;0;0.01;0;0;0;1;0;0;20;1;19;0;t16;2023-08-31
podkarpackie;0;2;2;0;0.01;0.01;0;0;0;6;0;0;10;2;8;0;t18;2023-08-31
podlaskie;2;1;3;0.02;0.01;0.03;0;0;0;4;0;0;5;3;2;0;t20;2023-08-31
pomorskie;2;3;5;0.01;0.01;0.02;0;0;0;7;0;0;17;5;12;0;t22;2023-08-31
œl¹skie;7;1;8;0.02;0.00;0.02;0;0;0;16;0;0;40;8;32;0;t24;2023-08-31
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;t26;2023-08-31
warmiñsko-mazurskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;6;3;3;0;t28;2023-08-31
wielkopolskie;2;2;4;0.01;0.01;0.01;0;0;0;3;0;0;8;4;4;0;t30;2023-08-31
zachodniopomorskie;0;0;0;0;0;0;0;0;0;2;0;0;13;0;13;0;t32;2023-08-31
