wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;517;118;635;0.13;0.03;0.17;9;2;7;1311;0;0;7744;710;7008;26;t00;2022-12-29
dolnoœl¹skie;57;12;69;0.20;0.04;0.24;0;0;0;70;0;0;482;75;406;1;t02;2022-12-29
kujawsko-pomorskie;35;10;45;0.17;0.05;0.22;1;0;1;50;0;0;380;51;326;3;t04;2022-12-29
lubelskie;14;6;20;0.07;0.03;0.10;1;0;1;68;0;0;478;21;456;1;t06;2022-12-29
lubuskie;21;3;24;0.21;0.03;0.24;0;0;0;29;0;0;160;25;134;1;t08;2022-12-29
³ódzkie;34;4;38;0.14;0.02;0.16;1;0;1;113;0;0;434;40;393;1;t10;2022-12-29
ma³opolskie;35;9;44;0.10;0.03;0.13;1;0;1;92;0;0;504;45;458;1;t12;2022-12-29
mazowieckie;78;17;95;0.14;0.03;0.18;1;1;0;187;0;0;1371;104;1265;2;t14;2022-12-29
opolskie;14;3;17;0.14;0.03;0.17;2;0;2;38;0;0;281;25;255;1;t16;2022-12-29
podkarpackie;12;5;17;0.06;0.02;0.08;0;0;0;22;0;0;348;21;326;1;t18;2022-12-29
podlaskie;14;3;17;0.12;0.03;0.14;0;0;0;41;0;0;237;18;219;0;t20;2022-12-29
pomorskie;36;6;42;0.15;0.03;0.18;1;0;1;106;0;0;423;47;375;1;t22;2022-12-29
œl¹skie;53;17;70;0.12;0.04;0.16;1;1;0;186;0;0;748;76;667;5;t24;2022-12-29
œwiêtokrzyskie;12;5;17;0.10;0.04;0.14;0;0;0;67;0;0;261;19;242;0;t26;2022-12-29
warmiñsko-mazurskie;9;2;11;0.06;0.01;0.08;0;0;0;40;0;0;307;13;294;0;t28;2022-12-29
wielkopolskie;42;9;51;0.12;0.03;0.15;0;0;0;94;0;0;586;55;526;5;t30;2022-12-29
zachodniopomorskie;36;4;40;0.21;0.02;0.24;0;0;0;106;0;0;354;51;302;1;t32;2022-12-29
