wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;14;2;16;0.00;0.00;0.00;0;0;0;0;0;0;1113;23;1087;3;t00;2023-06-04
dolnoœl¹skie;0;0;0;0;0;0;0;0;0;0;0;0;22;0;22;0;t02;2023-06-04
kujawsko-pomorskie;0;0;0;0;0;0;0;0;0;0;0;0;20;0;20;0;t04;2023-06-04
lubelskie;0;0;0;0;0;0;0;0;0;0;0;0;175;0;175;0;t06;2023-06-04
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;t08;2023-06-04
³ódzkie;0;0;0;0;0;0;0;0;0;0;0;0;32;0;32;0;t10;2023-06-04
ma³opolskie;5;0;5;0.01;0;0.01;0;0;0;0;0;0;130;6;124;0;t12;2023-06-04
mazowieckie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;342;1;341;0;t14;2023-06-04
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;28;0;28;0;t16;2023-06-04
podkarpackie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;34;1;33;0;t18;2023-06-04
podlaskie;0;0;0;0;0;0;0;0;0;0;0;0;19;0;19;0;t20;2023-06-04
pomorskie;0;1;1;0;0.00;0.00;0;0;0;0;0;0;25;2;20;3;t22;2023-06-04
œl¹skie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;77;2;75;0;t24;2023-06-04
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;0;0;0;36;0;36;0;t26;2023-06-04
warmiñsko-mazurskie;6;0;6;0.04;0;0.04;0;0;0;0;0;0;45;10;35;0;t28;2023-06-04
wielkopolskie;0;0;0;0;0;0;0;0;0;0;0;0;22;0;22;0;t30;2023-06-04
zachodniopomorskie;0;1;1;0;0.01;0.01;0;0;0;0;0;0;33;1;32;0;t32;2023-06-04
