wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1101;502;1603;0.29;0.13;0.42;2;0;2;1381;0;0;2981;1638;1341;2;t00;2024-08-19
dolnoœl¹skie;50;28;78;0.17;0.10;0.27;0;0;0;43;0;0;123;83;40;0;t02;2024-08-19
kujawsko-pomorskie;88;43;131;0.43;0.21;0.63;0;0;0;117;0;0;255;134;121;0;t04;2024-08-19
lubelskie;128;59;187;0.61;0.28;0.89;0;0;0;174;0;0;258;193;65;0;t06;2024-08-19
lubuskie;12;9;21;0.12;0.09;0.21;0;0;0;11;0;0;36;21;15;0;t08;2024-08-19
³ódzkie;52;26;78;0.21;0.11;0.32;0;0;0;67;0;0;116;81;35;0;t10;2024-08-19
ma³opolskie;61;21;82;0.18;0.06;0.24;1;0;1;122;0;0;171;84;87;0;t12;2024-08-19
mazowieckie;242;100;342;0.45;0.18;0.63;0;0;0;237;0;0;792;347;445;0;t14;2024-08-19
opolskie;13;11;24;0.13;0.11;0.24;1;0;1;16;0;0;61;25;36;0;t16;2024-08-19
podkarpackie;49;24;73;0.23;0.11;0.34;0;0;0;75;0;0;146;75;71;0;t18;2024-08-19
podlaskie;75;35;110;0.64;0.30;0.93;0;0;0;97;0;0;151;110;41;0;t20;2024-08-19
pomorskie;63;14;77;0.27;0.06;0.33;0;0;0;68;0;0;123;78;45;0;t22;2024-08-19
œl¹skie;61;23;84;0.14;0.05;0.19;0;0;0;116;0;0;218;84;132;2;t24;2024-08-19
œwiêtokrzyskie;32;11;43;0.26;0.09;0.35;0;0;0;32;0;0;49;44;5;0;t26;2024-08-19
warmiñsko-mazurskie;54;35;89;0.38;0.25;0.63;0;0;0;83;0;0;149;90;59;0;t28;2024-08-19
wielkopolskie;82;49;131;0.23;0.14;0.37;0;0;0;69;0;0;190;133;57;0;t30;2024-08-19
zachodniopomorskie;35;13;48;0.21;0.08;0.28;0;0;0;50;0;0;112;48;64;0;t32;2024-08-19
