wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;32;0;32;0.01;0.00;0.01;0;0;0;118;0;0;1581;42;1535;4;t00;2023-06-23
dolnoœl¹skie;1;0;1;0.00;0;0.00;0;0;0;2;0;0;40;1;39;0;t02;2023-06-23
kujawsko-pomorskie;3;0;3;0.01;0;0.01;0;0;0;10;0;0;36;3;33;0;t04;2023-06-23
lubelskie;1;0;1;0.00;0;0.00;0;0;0;10;0;0;231;2;226;3;t06;2023-06-23
lubuskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;12;1;11;0;t08;2023-06-23
³ódzkie;3;0;3;0.01;0;0.01;0;0;0;5;0;0;43;3;40;0;t10;2023-06-23
ma³opolskie;2;0;2;0.01;0;0.01;0;0;0;12;0;0;70;3;67;0;t12;2023-06-23
mazowieckie;3;0;3;0.01;0;0.01;0;0;0;12;0;0;459;4;454;1;t14;2023-06-23
opolskie;1;0;1;0.01;0;0.01;0;0;0;1;0;0;68;1;67;0;t16;2023-06-23
podkarpackie;0;0;0;0;0;0;0;0;0;10;0;0;56;0;56;0;t18;2023-06-23
podlaskie;1;0;1;0.01;0;0.01;0;0;0;15;0;0;52;1;51;0;t20;2023-06-23
pomorskie;2;0;2;0.01;0;0.01;0;0;0;5;0;0;57;2;55;0;t22;2023-06-23
œl¹skie;2;0;2;0.00;0;0.00;0;0;0;15;0;0;150;3;147;0;t24;2023-06-23
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;1;0;0;33;1;32;0;t26;2023-06-23
warmiñsko-mazurskie;5;0;5;0.04;0;0.04;0;0;0;9;0;0;73;7;66;0;t28;2023-06-23
wielkopolskie;2;0;2;0.01;0;0.01;0;0;0;4;0;0;76;3;73;0;t30;2023-06-23
zachodniopomorskie;5;0;5;0.03;0;0.03;0;0;0;7;0;0;48;7;41;0;t32;2023-06-23
