wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;571;72;643;0.15;0.02;0.17;5;2;3;634;11;0;4668;685;3968;15;t00;2022-06-30
dolnoœl¹skie;55;6;61;0.19;0.02;0.21;0;0;0;55;0;0;252;61;189;2;t02;2022-06-30
kujawsko-pomorskie;29;3;32;0.14;0.01;0.15;0;0;0;24;3;0;149;34;115;0;t04;2022-06-30
lubelskie;23;1;24;0.11;0.00;0.11;0;0;0;33;3;0;350;27;323;0;t06;2022-06-30
lubuskie;3;2;5;0.03;0.02;0.05;0;0;0;5;1;0;62;6;56;0;t08;2022-06-30
³ódzkie;37;7;44;0.15;0.03;0.18;1;0;1;60;0;0;219;47;172;0;t10;2022-06-30
ma³opolskie;60;5;65;0.18;0.01;0.19;0;0;0;61;0;0;318;69;245;4;t12;2022-06-30
mazowieckie;121;14;135;0.22;0.03;0.25;0;0;0;125;1;0;1216;144;1071;1;t14;2022-06-30
opolskie;29;1;30;0.30;0.01;0.31;1;1;0;28;0;0;142;32;110;0;t16;2022-06-30
podkarpackie;23;4;27;0.11;0.02;0.13;0;0;0;14;1;0;291;30;260;1;t18;2022-06-30
podlaskie;9;2;11;0.08;0.02;0.09;0;0;0;18;0;0;101;13;87;1;t20;2022-06-30
pomorskie;25;3;28;0.11;0.01;0.12;0;0;0;51;1;0;196;29;167;0;t22;2022-06-30
œl¹skie;69;9;78;0.15;0.02;0.17;2;0;2;74;0;0;422;79;342;1;t24;2022-06-30
œwiêtokrzyskie;13;3;16;0.11;0.02;0.13;0;0;0;17;0;0;178;20;158;0;t26;2022-06-30
warmiñsko-mazurskie;10;2;12;0.07;0.01;0.08;0;0;0;9;0;0;156;13;141;2;t28;2022-06-30
wielkopolskie;38;6;44;0.11;0.02;0.13;0;0;0;41;0;0;194;48;145;1;t30;2022-06-30
zachodniopomorskie;5;4;9;0.03;0.02;0.05;1;1;0;18;1;0;87;9;78;0;t32;2022-06-30
