wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;861;308;1169;0.22;0.08;0.30;7;2;5;1018;0;0;2803;1211;1587;5;t00;2023-11-08
dolnoœl¹skie;49;15;64;0.17;0.05;0.22;0;0;0;52;0;0;150;66;84;0;t02;2023-11-08
kujawsko-pomorskie;52;21;73;0.25;0.10;0.35;0;0;0;65;0;0;176;74;102;0;t04;2023-11-08
lubelskie;80;26;106;0.38;0.12;0.50;1;0;1;90;0;0;222;113;108;1;t06;2023-11-08
lubuskie;19;7;26;0.19;0.07;0.26;0;0;0;32;0;0;61;26;35;0;t08;2023-11-08
³ódzkie;22;17;39;0.09;0.07;0.16;0;0;0;50;0;0;103;41;61;1;t10;2023-11-08
ma³opolskie;50;16;66;0.15;0.05;0.19;0;0;0;79;0;0;163;68;94;1;t12;2023-11-08
mazowieckie;132;42;174;0.24;0.08;0.32;4;1;3;123;0;0;631;178;451;2;t14;2023-11-08
opolskie;30;9;39;0.31;0.09;0.40;0;0;0;12;0;0;96;45;51;0;t16;2023-11-08
podkarpackie;37;14;51;0.17;0.07;0.24;0;0;0;56;0;0;126;54;72;0;t18;2023-11-08
podlaskie;58;30;88;0.49;0.25;0.75;0;0;0;72;0;0;159;90;69;0;t20;2023-11-08
pomorskie;56;8;64;0.24;0.03;0.27;0;0;0;44;0;0;126;65;61;0;t22;2023-11-08
œl¹skie;60;17;77;0.13;0.04;0.17;0;0;0;96;0;0;195;79;116;0;t24;2023-11-08
œwiêtokrzyskie;22;6;28;0.18;0.05;0.23;0;0;0;17;0;0;38;28;10;0;t26;2023-11-08
warmiñsko-mazurskie;59;20;79;0.42;0.14;0.56;0;0;0;73;0;0;140;81;59;0;t28;2023-11-08
wielkopolskie;57;28;85;0.16;0.08;0.24;2;1;1;69;0;0;154;88;66;0;t30;2023-11-08
zachodniopomorskie;64;31;95;0.38;0.18;0.56;0;0;0;87;0;0;180;97;83;0;t32;2023-11-08
