wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;178;62;240;0.05;0.02;0.06;2;1;1;565;0;0;1934;246;1686;2;t00;2024-11-20
dolnoœl¹skie;9;3;12;0.03;0.01;0.04;1;1;0;27;0;0;61;12;49;0;t02;2024-11-20
kujawsko-pomorskie;11;6;17;0.05;0.03;0.08;0;0;0;33;0;0;225;17;207;1;t04;2024-11-20
lubelskie;29;8;37;0.14;0.04;0.18;0;0;0;43;0;0;137;39;98;0;t06;2024-11-20
lubuskie;7;1;8;0.07;0.01;0.08;0;0;0;6;0;0;33;8;25;0;t08;2024-11-20
³ódzkie;4;2;6;0.02;0.01;0.02;0;0;0;18;0;0;44;7;37;0;t10;2024-11-20
ma³opolskie;15;7;22;0.04;0.02;0.06;0;0;0;51;0;0;170;22;148;0;t12;2024-11-20
mazowieckie;27;10;37;0.05;0.02;0.07;0;0;0;54;0;0;438;38;400;0;t14;2024-11-20
opolskie;5;0;5;0.05;0;0.05;0;0;0;4;0;0;36;5;31;0;t16;2024-11-20
podkarpackie;12;0;12;0.06;0;0.06;0;0;0;71;0;0;114;12;102;0;t18;2024-11-20
podlaskie;6;3;9;0.05;0.03;0.08;0;0;0;46;0;0;72;9;63;0;t20;2024-11-20
pomorskie;8;2;10;0.03;0.01;0.04;0;0;0;32;0;0;86;10;76;0;t22;2024-11-20
œl¹skie;13;10;23;0.03;0.02;0.05;1;0;1;84;0;0;188;23;165;0;t24;2024-11-20
œwiêtokrzyskie;12;5;17;0.10;0.04;0.14;0;0;0;21;0;0;46;19;27;0;t26;2024-11-20
warmiñsko-mazurskie;4;3;7;0.03;0.02;0.05;0;0;0;25;0;0;55;7;48;0;t28;2024-11-20
wielkopolskie;12;0;12;0.03;0;0.03;0;0;0;17;0;0;68;12;55;1;t30;2024-11-20
zachodniopomorskie;3;2;5;0.02;0.01;0.03;0;0;0;33;0;0;75;5;70;0;t32;2024-11-20
