wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;336;96;432;0.09;0.03;0.11;10;3;7;1346;0;0;6346;491;5845;10;t00;2022-11-16
dolnoœl¹skie;38;10;48;0.13;0.03;0.17;0;0;0;83;0;0;348;56;290;2;t02;2022-11-16
kujawsko-pomorskie;13;2;15;0.06;0.01;0.07;0;0;0;81;0;0;233;16;217;0;t04;2022-11-16
lubelskie;26;8;34;0.12;0.04;0.16;0;0;0;83;0;0;651;36;615;0;t06;2022-11-16
lubuskie;14;4;18;0.14;0.04;0.18;1;0;1;31;0;0;148;19;129;0;t08;2022-11-16
³ódzkie;16;6;22;0.07;0.02;0.09;1;1;0;86;0;0;263;27;235;1;t10;2022-11-16
ma³opolskie;33;2;35;0.10;0.01;0.10;1;0;1;135;0;0;489;41;448;0;t12;2022-11-16
mazowieckie;31;15;46;0.06;0.03;0.08;3;1;2;207;0;0;1099;56;1041;2;t14;2022-11-16
opolskie;11;2;13;0.11;0.02;0.13;0;0;0;29;0;0;220;18;202;0;t16;2022-11-16
podkarpackie;10;1;11;0.05;0.00;0.05;0;0;0;37;0;0;281;13;268;0;t18;2022-11-16
podlaskie;18;5;23;0.15;0.04;0.20;0;0;0;52;0;0;233;23;210;0;t20;2022-11-16
pomorskie;20;5;25;0.09;0.02;0.11;0;0;0;76;0;0;254;26;228;0;t22;2022-11-16
œl¹skie;35;12;47;0.08;0.03;0.10;0;0;0;211;0;0;616;51;563;2;t24;2022-11-16
œwiêtokrzyskie;6;1;7;0.05;0.01;0.06;0;0;0;42;0;0;195;10;184;1;t26;2022-11-16
warmiñsko-mazurskie;11;3;14;0.08;0.02;0.10;0;0;0;55;0;0;327;16;310;1;t28;2022-11-16
wielkopolskie;23;9;32;0.07;0.03;0.09;3;1;2;65;0;0;418;33;385;0;t30;2022-11-16
zachodniopomorskie;23;8;31;0.14;0.05;0.18;1;0;1;73;0;0;229;34;194;1;t32;2022-11-16
