wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;16714;2078;18792;4.36;0.54;4.90;325;103;222;29767;50344;204786;103170;21043;80666;1461;t00;2022-02-21
dolnoœl¹skie;1085;114;1199;3.74;0.39;4.14;28;11;17;2032;3847;15249;6614;1353;5166;95;t02;2022-02-21
kujawsko-pomorskie;1888;273;2161;9.12;1.32;10.44;27;2;25;2878;5455;17963;8376;2532;5689;155;t04;2022-02-21
lubelskie;987;137;1124;4.69;0.65;5.34;16;4;12;1814;2194;9884;6183;1250;4876;57;t06;2022-02-21
lubuskie;556;59;615;5.50;0.58;6.09;4;3;1;1257;2101;8782;3064;657;2352;55;t08;2022-02-21
³ódzkie;1092;150;1242;4.46;0.61;5.07;29;14;15;1637;2964;11854;7100;1369;5642;89;t10;2022-02-21
ma³opolskie;781;78;859;2.29;0.23;2.52;20;8;12;1756;2653;12135;6446;941;5393;112;t12;2022-02-21
mazowieckie;2318;282;2600;4.27;0.52;4.79;34;15;19;3742;7105;32997;14945;2904;11807;234;t14;2022-02-21
opolskie;318;33;351;3.24;0.34;3.58;10;0;10;661;1222;4970;2356;408;1929;19;t16;2022-02-21
podkarpackie;256;34;290;1.20;0.16;1.36;7;0;7;637;1045;5236;4214;368;3833;13;t18;2022-02-21
podlaskie;405;57;462;3.44;0.48;3.93;10;0;10;925;1147;5368;2850;516;2312;22;t20;2022-02-21
pomorskie;1014;120;1134;4.32;0.51;4.83;31;6;25;1671;2971;11841;6477;1235;5081;161;t22;2022-02-21
œl¹skie;1069;94;1163;2.37;0.21;2.58;50;16;34;2382;3865;15840;9244;1381;7739;124;t24;2022-02-21
œwiêtokrzyskie;570;59;629;4.63;0.48;5.11;12;2;10;1052;1490;6796;3152;690;2425;37;t26;2022-02-21
warmiñsko-mazurskie;927;157;1084;6.53;1.11;7.63;12;8;4;1664;2079;7782;4718;1194;3471;53;t28;2022-02-21
wielkopolskie;2355;293;2648;6.73;0.84;7.56;29;14;15;3811;7169;27001;10222;2848;7226;148;t30;2022-02-21
zachodniopomorskie;983;137;1120;5.81;0.81;6.61;6;0;6;1806;2890;10577;5401;1272;4050;79;t32;2022-02-21
