wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;820;369;1189;0.21;0.10;0.31;2;1;1;989;0;0;2253;1225;1028;0;t00;2024-08-12
dolnoœl¹skie;57;26;83;0.20;0.09;0.29;0;0;0;40;0;0;142;86;56;0;t02;2024-08-12
kujawsko-pomorskie;65;33;98;0.31;0.16;0.47;0;0;0;87;0;0;148;98;50;0;t04;2024-08-12
lubelskie;95;39;134;0.45;0.19;0.64;0;0;0;113;0;0;167;137;30;0;t06;2024-08-12
lubuskie;26;12;38;0.26;0.12;0.38;0;0;0;13;0;0;66;38;28;0;t08;2024-08-12
³ódzkie;33;8;41;0.13;0.03;0.17;0;0;0;38;0;0;73;42;31;0;t10;2024-08-12
ma³opolskie;48;13;61;0.14;0.04;0.18;0;0;0;64;0;0;129;64;65;0;t12;2024-08-12
mazowieckie;140;68;208;0.26;0.13;0.38;1;1;0;175;0;0;611;208;403;0;t14;2024-08-12
opolskie;19;8;27;0.19;0.08;0.28;0;0;0;9;0;0;55;29;26;0;t16;2024-08-12
podkarpackie;31;19;50;0.15;0.09;0.24;0;0;0;45;0;0;78;52;26;0;t18;2024-08-12
podlaskie;58;25;83;0.49;0.21;0.71;0;0;0;83;0;0;118;89;29;0;t20;2024-08-12
pomorskie;31;11;42;0.13;0.05;0.18;0;0;0;40;0;0;79;43;36;0;t22;2024-08-12
œl¹skie;54;25;79;0.12;0.06;0.18;1;0;1;108;0;0;152;80;72;0;t24;2024-08-12
œwiêtokrzyskie;23;6;29;0.19;0.05;0.24;0;0;0;23;0;0;43;38;5;0;t26;2024-08-12
warmiñsko-mazurskie;51;25;76;0.36;0.18;0.54;0;0;0;56;0;0;121;79;42;0;t28;2024-08-12
wielkopolskie;55;24;79;0.16;0.07;0.23;0;0;0;52;0;0;122;79;43;0;t30;2024-08-12
zachodniopomorskie;30;25;55;0.18;0.15;0.32;0;0;0;40;0;0;90;55;35;0;t32;2024-08-12
