wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;137;32;169;0.04;0.01;0.04;0;0;0;4;0;0;1862;188;1673;1;t00;2023-02-11
dolnoœl¹skie;6;2;8;0.02;0.01;0.03;0;0;0;0;0;0;67;8;59;0;t02;2023-02-11
kujawsko-pomorskie;8;3;11;0.04;0.01;0.05;0;0;0;0;0;0;35;11;24;0;t04;2023-02-11
lubelskie;5;4;9;0.02;0.02;0.04;0;0;0;0;0;0;164;10;154;0;t06;2023-02-11
lubuskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;20;1;19;0;t08;2023-02-11
³ódzkie;8;3;11;0.03;0.01;0.04;0;0;0;0;0;0;72;11;61;0;t10;2023-02-11
ma³opolskie;12;2;14;0.04;0.01;0.04;0;0;0;2;0;0;123;18;104;1;t12;2023-02-11
mazowieckie;22;2;24;0.04;0.00;0.04;0;0;0;0;0;0;477;25;452;0;t14;2023-02-11
opolskie;4;1;5;0.04;0.01;0.05;0;0;0;0;0;0;47;5;42;0;t16;2023-02-11
podkarpackie;5;2;7;0.02;0.01;0.03;0;0;0;0;0;0;98;8;90;0;t18;2023-02-11
podlaskie;6;1;7;0.05;0.01;0.06;0;0;0;1;0;0;46;7;39;0;t20;2023-02-11
pomorskie;6;1;7;0.03;0.00;0.03;0;0;0;0;0;0;48;8;40;0;t22;2023-02-11
œl¹skie;22;4;26;0.05;0.01;0.06;0;0;0;0;0;0;195;28;167;0;t24;2023-02-11
œwiêtokrzyskie;4;1;5;0.03;0.01;0.04;0;0;0;0;0;0;70;6;64;0;t26;2023-02-11
warmiñsko-mazurskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;26;3;23;0;t28;2023-02-11
wielkopolskie;14;3;17;0.04;0.01;0.05;0;0;0;1;0;0;69;17;52;0;t30;2023-02-11
zachodniopomorskie;4;1;5;0.02;0.01;0.03;0;0;0;0;0;0;82;8;74;0;t32;2023-02-11
