wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;3590;860;4450;0.94;0.22;1.16;20;7;13;4838;0;0;12540;4638;7869;33;t00;2022-09-06
dolnoœl¹skie;131;52;183;0.45;0.18;0.63;3;1;2;160;0;0;500;192;308;0;t02;2022-09-06
kujawsko-pomorskie;107;34;141;0.52;0.16;0.68;1;0;1;168;0;0;411;144;266;1;t04;2022-09-06
lubelskie;178;44;222;0.85;0.21;1.06;2;0;2;235;0;0;750;231;515;4;t06;2022-09-06
lubuskie;46;11;57;0.46;0.11;0.56;0;0;0;79;0;0;204;58;146;0;t08;2022-09-06
³ódzkie;109;29;138;0.45;0.12;0.56;1;0;1;155;0;0;433;146;286;1;t10;2022-09-06
ma³opolskie;177;36;213;0.52;0.11;0.62;3;3;0;258;0;0;684;217;466;1;t12;2022-09-06
mazowieckie;326;93;419;0.60;0.17;0.77;5;0;5;385;0;0;1450;450;997;3;t14;2022-09-06
opolskie;38;8;46;0.39;0.08;0.47;1;0;1;51;0;0;269;53;216;0;t16;2022-09-06
podkarpackie;144;32;176;0.68;0.15;0.83;0;0;0;131;0;0;523;182;341;0;t18;2022-09-06
podlaskie;60;21;81;0.51;0.18;0.69;0;0;0;111;0;0;274;91;182;1;t20;2022-09-06
pomorskie;89;23;112;0.38;0.10;0.48;2;2;0;134;0;0;382;117;263;2;t22;2022-09-06
œl¹skie;168;55;223;0.37;0.12;0.49;0;0;0;230;0;0;878;241;633;4;t24;2022-09-06
œwiêtokrzyskie;93;26;119;0.76;0.21;0.97;0;0;0;127;0;0;362;126;234;2;t26;2022-09-06
warmiñsko-mazurskie;69;23;92;0.49;0.16;0.65;2;1;1;101;0;0;417;102;315;0;t28;2022-09-06
wielkopolskie;191;53;244;0.55;0.15;0.70;0;0;0;170;0;0;723;255;465;3;t30;2022-09-06
zachodniopomorskie;61;34;95;0.36;0.20;0.56;0;0;0;103;0;0;307;104;203;0;t32;2022-09-06
