wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;309;79;388;0.08;0.02;0.10;11;2;9;475;0;0;7293;460;6809;24;t00;2022-12-09
dolnoœl¹skie;17;3;20;0.06;0.01;0.07;1;0;1;20;0;0;237;23;213;1;t02;2022-12-09
kujawsko-pomorskie;18;4;22;0.09;0.02;0.11;1;0;1;32;0;0;294;28;264;2;t04;2022-12-09
lubelskie;13;3;16;0.06;0.01;0.08;1;0;1;47;0;0;489;17;471;1;t06;2022-12-09
lubuskie;6;5;11;0.06;0.05;0.11;0;0;0;7;0;0;109;11;97;1;t08;2022-12-09
³ódzkie;15;3;18;0.06;0.01;0.07;0;0;0;27;0;0;231;20;208;3;t10;2022-12-09
ma³opolskie;15;5;20;0.04;0.01;0.06;0;0;0;30;0;0;321;20;300;1;t12;2022-12-09
mazowieckie;55;11;66;0.10;0.02;0.12;5;2;3;73;0;0;2634;76;2554;4;t14;2022-12-09
opolskie;8;2;10;0.08;0.02;0.10;0;0;0;7;0;0;191;14;177;0;t16;2022-12-09
podkarpackie;10;1;11;0.05;0.00;0.05;0;0;0;13;0;0;210;21;188;1;t18;2022-12-09
podlaskie;12;5;17;0.10;0.04;0.14;0;0;0;17;0;0;244;23;220;1;t20;2022-12-09
pomorskie;9;1;10;0.04;0.00;0.04;0;0;0;10;0;0;180;10;170;0;t22;2022-12-09
œl¹skie;40;8;48;0.09;0.02;0.11;1;0;1;36;0;0;485;57;426;2;t24;2022-12-09
œwiêtokrzyskie;7;3;10;0.06;0.02;0.08;0;0;0;15;0;0;158;12;146;0;t26;2022-12-09
warmiñsko-mazurskie;14;2;16;0.10;0.01;0.11;0;0;0;35;0;0;447;20;425;2;t28;2022-12-09
wielkopolskie;34;9;43;0.10;0.03;0.12;2;0;2;54;0;0;390;46;342;2;t30;2022-12-09
zachodniopomorskie;22;11;33;0.13;0.06;0.19;0;0;0;51;0;0;210;38;170;2;t32;2022-12-09
