wojewodztwo;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;579;0.15;56;23;33;800;1685;73205;44979;691;44113;175;t00;2021-05-29
dolnoœl¹skie;53;0.18;3;2;1;27;160;5665;2927;67;2845;15;t02;2021-05-29
kujawsko-pomorskie;22;0.11;0;0;0;19;83;2394;1571;27;1534;10;t04;2021-05-29
lubelskie;25;0.12;0;0;0;22;88;3330;1883;30;1836;17;t06;2021-05-29
lubuskie;11;0.11;2;1;1;13;29;1837;964;13;943;8;t08;2021-05-29
³ódzkie;47;0.19;0;0;0;96;134;5740;3046;60;2960;26;t10;2021-05-29
ma³opolskie;46;0.13;2;0;2;49;144;4759;4027;52;3965;10;t12;2021-05-29
mazowieckie;78;0.14;11;4;7;104;227;19407;7353;92;7241;20;t14;2021-05-29
opolskie;37;0.38;0;0;0;12;52;1981;1060;38;1019;3;t16;2021-05-29
podkarpackie;12;0.06;4;0;4;258;48;2090;2171;16;2150;5;t18;2021-05-29
podlaskie;17;0.14;4;0;4;6;37;1198;899;20;879;0;t20;2021-05-29
pomorskie;24;0.10;0;0;0;7;109;4586;3055;27;3022;6;t22;2021-05-29
œl¹skie;76;0.17;19;12;7;55;204;6062;4503;96;4389;18;t24;2021-05-29
œwiêtokrzyskie;14;0.11;1;0;1;13;39;1274;1358;20;1332;6;t26;2021-05-29
warmiñsko-mazurskie;14;0.10;1;0;1;1;43;1563;984;15;963;6;t28;2021-05-29
wielkopolskie;68;0.19;7;4;3;52;187;8008;3331;81;3237;13;t30;2021-05-29
zachodniopomorskie;20;0.12;2;0;2;62;97;3281;1810;22;1780;8;t32;2021-05-29
