wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1081;183;1264;0.28;0.05;0.33;4;0;4;1411;6;0;5887;1351;4518;18;t00;2022-07-08
dolnoœl¹skie;78;13;91;0.27;0.04;0.31;0;0;0;109;0;0;330;96;233;1;t02;2022-07-08
kujawsko-pomorskie;51;4;55;0.25;0.02;0.27;1;0;1;73;0;0;215;56;159;0;t04;2022-07-08
lubelskie;45;4;49;0.21;0.02;0.23;1;0;1;90;1;0;432;53;378;1;t06;2022-07-08
lubuskie;28;6;34;0.28;0.06;0.34;0;0;0;34;1;0;97;35;62;0;t08;2022-07-08
³ódzkie;58;9;67;0.24;0.04;0.27;0;0;0;88;0;0;240;72;168;0;t10;2022-07-08
ma³opolskie;107;15;122;0.31;0.04;0.36;0;0;0;133;2;0;504;126;376;2;t12;2022-07-08
mazowieckie;233;41;274;0.43;0.08;0.50;0;0;0;246;1;0;1296;295;996;5;t14;2022-07-08
opolskie;25;4;29;0.25;0.04;0.30;0;0;0;34;0;0;175;31;144;0;t16;2022-07-08
podkarpackie;30;3;33;0.14;0.01;0.16;1;0;1;30;1;0;228;34;194;0;t18;2022-07-08
podlaskie;20;5;25;0.17;0.04;0.21;0;0;0;53;0;0;132;25;107;0;t20;2022-07-08
pomorskie;74;18;92;0.32;0.08;0.39;0;0;0;91;0;0;329;96;232;1;t22;2022-07-08
œl¹skie;140;25;165;0.31;0.06;0.37;1;0;1;193;0;0;572;175;396;1;t24;2022-07-08
œwiêtokrzyskie;21;6;27;0.17;0.05;0.22;0;0;0;34;0;0;181;33;146;2;t26;2022-07-08
warmiñsko-mazurskie;31;8;39;0.22;0.06;0.27;0;0;0;37;0;0;201;43;156;2;t28;2022-07-08
wielkopolskie;64;11;75;0.18;0.03;0.21;0;0;0;94;0;0;331;84;245;2;t30;2022-07-08
zachodniopomorskie;50;10;60;0.30;0.06;0.35;0;0;0;71;0;0;220;67;153;0;t32;2022-07-08
