wojewodztwo;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;64;0.02;0;0;0;294;175;69832;24963;74;24857;32;t00;2021-08-08
dolnoœl¹skie;3;0.01;0;0;0;22;15;6567;1228;4;1222;2;t02;2021-08-08
kujawsko-pomorskie;2;0.01;0;0;0;17;4;2078;975;5;969;1;t04;2021-08-08
lubelskie;4;0.02;0;0;0;21;13;3264;986;4;981;1;t06;2021-08-08
lubuskie;2;0.02;0;0;0;10;4;1773;551;2;547;2;t08;2021-08-08
³ódzkie;1;0.00;0;0;0;6;10;5429;1329;1;1326;2;t10;2021-08-08
ma³opolskie;9;0.03;0;0;0;12;35;4461;2823;9;2807;7;t12;2021-08-08
mazowieckie;7;0.01;0;0;0;106;15;20429;3003;7;2993;3;t14;2021-08-08
opolskie;0;0;0;0;0;9;3;1806;760;0;760;0;t16;2021-08-08
podkarpackie;4;0.02;0;0;0;12;13;2139;1615;5;1610;0;t18;2021-08-08
podlaskie;3;0.03;0;0;0;10;5;1587;689;3;686;0;t20;2021-08-08
pomorskie;3;0.01;0;0;0;9;7;3972;1549;3;1541;5;t22;2021-08-08
œl¹skie;8;0.02;0;0;0;22;22;5731;2827;10;2813;4;t24;2021-08-08
œwiêtokrzyskie;3;0.02;0;0;0;0;5;1138;715;4;710;1;t26;2021-08-08
warmiñsko-mazurskie;4;0.03;0;0;0;3;10;1285;738;5;733;0;t28;2021-08-08
wielkopolskie;4;0.01;0;0;0;27;6;5845;1411;5;1405;1;t30;2021-08-08
zachodniopomorskie;2;0.01;0;0;0;8;7;2300;1073;2;1069;2;t32;2021-08-08
