wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;176;73;249;0.05;0.02;0.06;0;0;0;395;0;0;1334;259;1073;2;t00;2023-10-06
dolnoœl¹skie;13;5;18;0.04;0.02;0.06;0;0;0;29;0;0;82;21;59;2;t02;2023-10-06
kujawsko-pomorskie;1;1;2;0.00;0.00;0.01;0;0;0;11;0;0;56;2;54;0;t04;2023-10-06
lubelskie;19;6;25;0.09;0.03;0.12;0;0;0;28;0;0;126;27;99;0;t06;2023-10-06
lubuskie;9;2;11;0.09;0.02;0.11;0;0;0;9;0;0;33;12;21;0;t08;2023-10-06
³ódzkie;12;2;14;0.05;0.01;0.06;0;0;0;22;0;0;40;14;26;0;t10;2023-10-06
ma³opolskie;15;6;21;0.04;0.02;0.06;0;0;0;52;0;0;80;21;59;0;t12;2023-10-06
mazowieckie;33;9;42;0.06;0.02;0.08;0;0;0;50;0;0;417;42;375;0;t14;2023-10-06
opolskie;5;2;7;0.05;0.02;0.07;0;0;0;4;0;0;38;7;31;0;t16;2023-10-06
podkarpackie;4;2;6;0.02;0.01;0.03;0;0;0;25;0;0;40;6;34;0;t18;2023-10-06
podlaskie;20;6;26;0.17;0.05;0.22;0;0;0;38;0;0;68;27;41;0;t20;2023-10-06
pomorskie;5;6;11;0.02;0.03;0.05;0;0;0;16;0;0;56;11;45;0;t22;2023-10-06
œl¹skie;11;10;21;0.02;0.02;0.05;0;0;0;33;0;0;88;21;67;0;t24;2023-10-06
œwiêtokrzyskie;6;1;7;0.05;0.01;0.06;0;0;0;7;0;0;9;7;2;0;t26;2023-10-06
warmiñsko-mazurskie;2;3;5;0.01;0.02;0.04;0;0;0;16;0;0;20;5;15;0;t28;2023-10-06
wielkopolskie;14;5;19;0.04;0.01;0.05;0;0;0;22;0;0;46;21;25;0;t30;2023-10-06
zachodniopomorskie;6;6;12;0.04;0.04;0.07;0;0;0;33;0;0;54;12;42;0;t32;2023-10-06
