wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1295;299;1594;0.34;0.08;0.42;31;6;25;2899;0;0;9547;1768;7752;27;t00;2022-10-14
dolnoœl¹skie;104;26;130;0.36;0.09;0.45;2;0;2;157;0;0;490;144;345;1;t02;2022-10-14
kujawsko-pomorskie;68;17;85;0.33;0.08;0.41;1;0;1;189;0;0;439;90;346;3;t04;2022-10-14
lubelskie;114;19;133;0.54;0.09;0.63;9;1;8;252;0;0;843;151;688;4;t06;2022-10-14
lubuskie;29;5;34;0.29;0.05;0.34;1;0;1;50;0;0;230;35;195;0;t08;2022-10-14
³ódzkie;61;19;80;0.25;0.08;0.33;2;1;1;190;0;0;429;87;342;0;t10;2022-10-14
ma³opolskie;110;29;139;0.32;0.08;0.41;0;0;0;264;0;0;825;150;674;1;t12;2022-10-14
mazowieckie;162;33;195;0.30;0.06;0.36;6;2;4;433;0;0;1564;210;1349;5;t14;2022-10-14
opolskie;42;9;51;0.43;0.09;0.52;3;0;3;68;0;0;317;57;259;1;t16;2022-10-14
podkarpackie;64;14;78;0.30;0.07;0.37;1;0;1;115;0;0;472;91;380;1;t18;2022-10-14
podlaskie;39;3;42;0.33;0.03;0.36;1;0;1;113;0;0;271;45;225;1;t20;2022-10-14
pomorskie;61;11;72;0.26;0.05;0.31;1;0;1;158;0;0;416;79;337;0;t22;2022-10-14
œl¹skie;133;41;174;0.30;0.09;0.39;1;0;1;375;0;0;963;192;767;4;t24;2022-10-14
œwiêtokrzyskie;50;14;64;0.41;0.11;0.52;0;0;0;134;0;0;361;70;291;0;t26;2022-10-14
warmiñsko-mazurskie;48;13;61;0.34;0.09;0.43;3;2;1;103;0;0;412;75;335;2;t28;2022-10-14
wielkopolskie;92;27;119;0.26;0.08;0.34;0;0;0;157;0;0;642;136;504;2;t30;2022-10-14
zachodniopomorskie;71;14;85;0.42;0.08;0.50;0;0;0;139;0;0;322;88;234;0;t32;2022-10-14
