wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;636;262;898;0.17;0.07;0.23;6;4;2;1366;0;0;3269;924;2342;3;t00;2024-10-21
dolnoœl¹skie;26;12;38;0.09;0.04;0.13;0;0;0;50;0;0;148;38;110;0;t02;2024-10-21
kujawsko-pomorskie;39;19;58;0.19;0.09;0.28;0;0;0;90;0;0;230;60;170;0;t04;2024-10-21
lubelskie;73;40;113;0.35;0.19;0.54;0;0;0;174;0;0;332;121;211;0;t06;2024-10-21
lubuskie;12;5;17;0.12;0.05;0.17;0;0;0;26;0;0;49;17;32;0;t08;2024-10-21
³ódzkie;34;10;44;0.14;0.04;0.18;1;1;0;78;0;0;140;45;94;1;t10;2024-10-21
ma³opolskie;51;30;81;0.15;0.09;0.24;0;0;0;142;0;0;261;82;179;0;t12;2024-10-21
mazowieckie;107;39;146;0.20;0.07;0.27;1;0;1;162;0;0;703;150;553;0;t14;2024-10-21
opolskie;5;6;11;0.05;0.06;0.11;0;0;0;12;0;0;63;12;51;0;t16;2024-10-21
podkarpackie;49;11;60;0.23;0.05;0.28;0;0;0;122;0;0;190;61;129;0;t18;2024-10-21
podlaskie;42;12;54;0.36;0.10;0.46;1;1;0;109;0;0;169;54;115;0;t20;2024-10-21
pomorskie;26;5;31;0.11;0.02;0.13;2;1;1;59;0;0;141;32;109;0;t22;2024-10-21
œl¹skie;56;17;73;0.12;0.04;0.16;1;1;0;119;0;0;268;75;193;0;t24;2024-10-21
œwiêtokrzyskie;37;12;49;0.30;0.10;0.40;0;0;0;34;0;0;87;51;35;1;t26;2024-10-21
warmiñsko-mazurskie;17;4;21;0.12;0.03;0.15;0;0;0;62;0;0;106;21;84;1;t28;2024-10-21
wielkopolskie;30;16;46;0.09;0.05;0.13;0;0;0;49;0;0;119;47;72;0;t30;2024-10-21
zachodniopomorskie;23;20;43;0.14;0.12;0.25;0;0;0;76;0;0;175;43;132;0;t32;2024-10-21
