wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;2424;429;2853;0.63;0.11;0.74;11;2;9;2689;13;0;8931;3033;5870;28;t00;2022-07-19
dolnoœl¹skie;182;24;206;0.63;0.08;0.71;2;0;2;204;2;0;490;212;276;2;t02;2022-07-19
kujawsko-pomorskie;93;20;113;0.45;0.10;0.55;1;0;1;138;0;0;353;121;232;0;t04;2022-07-19
lubelskie;102;16;118;0.48;0.08;0.56;1;0;1;125;5;0;553;127;426;0;t06;2022-07-19
lubuskie;44;9;53;0.44;0.09;0.52;0;0;0;66;0;0;182;55;127;0;t08;2022-07-19
³ódzkie;145;29;174;0.59;0.12;0.71;0;0;0;169;0;0;463;182;278;3;t10;2022-07-19
ma³opolskie;228;43;271;0.67;0.13;0.79;3;1;2;259;0;0;836;282;550;4;t12;2022-07-19
mazowieckie;435;76;511;0.80;0.14;0.94;0;0;0;448;0;0;1701;536;1158;7;t14;2022-07-19
opolskie;68;6;74;0.69;0.06;0.75;1;0;1;61;0;0;240;83;156;1;t16;2022-07-19
podkarpackie;86;19;105;0.40;0.09;0.49;0;0;0;83;1;0;489;119;370;0;t18;2022-07-19
podlaskie;60;19;79;0.51;0.16;0.67;0;0;0;101;0;0;272;86;185;1;t20;2022-07-19
pomorskie;182;35;217;0.78;0.15;0.92;1;0;1;195;1;0;579;227;349;3;t22;2022-07-19
œl¹skie;306;52;358;0.68;0.12;0.79;1;1;0;344;0;0;842;386;454;2;t24;2022-07-19
œwiêtokrzyskie;71;12;83;0.58;0.10;0.67;0;0;0;82;4;0;344;88;255;1;t26;2022-07-19
warmiñsko-mazurskie;113;22;135;0.80;0.15;0.95;0;0;0;122;0;0;447;150;297;0;t28;2022-07-19
wielkopolskie;165;27;192;0.47;0.08;0.55;1;0;1;177;0;0;543;199;344;0;t30;2022-07-19
zachodniopomorskie;99;19;118;0.58;0.11;0.70;0;0;0;108;0;0;310;128;178;4;t32;2022-07-19
